## RunInfo	version:0.6.5	annotated_features:14968	total_fragments:53446194	pair_mapped:0	pair_mixed:0	single_mapped:39308284	unmapped:14137910	unique:24726768	ambig:14581516	overlap_unique:62904	overlap_ambig:984008
transcript	transcript_length	final_count	final_conf	final_prop	init_aligned	unique_count	init_best	init_best_random	init_best_avg	init_prop
ERVLE_4q33b	4833	2	2.00	4.87e-06	2	2	2	2	2.00	4.87e-06
ERVLE_Xp11.22a	2434	2	2.00	4.87e-06	2	2	2	2	2.00	4.87e-06
ERV316A3_5q13.3c	1466	2	2.00	4.87e-06	2	2	2	2	2.00	4.87e-06
ERVLE_Xq26.3b	685	2	2.00	4.86e-06	2	0	2	2	2.00	4.87e-06
HUERSP2_5p13.2	3556	2	2.00	4.86e-06	3	1	2	2	2.00	4.87e-06
HML3_4q31.3	6060	2	2.00	4.86e-06	150	1	2	4	2.57	4.89e-06
MER41_18q21.33	1513	2	2.00	4.85e-06	64	0	2	5	3.00	4.88e-06
MER101_7q22.1b	2069	2	2.00	4.68e-06	55	2	6	7	7.83	1.16e-05
HERVW_1p13.3	5910	2	2.00	4.68e-06	375	0	2	2	2.71	5.1e-06
MER41_6q24.1	4627	2	2.00	4.67e-06	12	0	2	3	3.50	4.87e-06
HML2_20q11.22	8825	2	1.00	4.38e-06	750	0	2	21	20.53	1.13e-05
HERVH_9q21.2	6126	2	2.00	4.34e-06	26437	0	5	90	103.07	0.000112
HERVH_9q33.2a	6768	2	1.00	3.99e-06	45729	0	22	317	304.75	0.000385
MER4_Xq22.1e	3026	2	1.00	3.79e-06	25	1	2	2	2.00	4.87e-06
PRIMA41_8q24.3	3234	2	2.00	3.76e-06	178	2	7	20	20.00	1.69e-05
HERVH_2q32.3d	5853	2	2.00	3.6e-06	17722	0	5	35	31.29	2.91e-05
ERVLB4_7q21.3b	603	2	0.00	3.34e-06	61	0	1	1	1.50	3.31e-06
MER34B_9q22.31a	1167	2	2.00	3.32e-06	27	1	7	8	8.75	7.9e-06
HERVH_2q36.1d	5731	2	2.00	3.3e-06	27489	1	8	74	84.51	0.000105
HERVH_6q24.1a	5585	2	2.00	3.23e-06	34250	1	6	81	81.39	0.000122
HERVH_9q21.33b	1704	2	2.00	3.19e-06	1241	1	4	8	8.67	7.22e-06
HML3_2p24.1	5765	2	2.00	3.09e-06	346	0	4	6	5.20	7.99e-06
HERVL_12q13.3	6619	2	2.00	3.08e-06	721	2	3	34	32.45	4.07e-05
HERVH_Xq11.2a	6570	2	2.00	3.07e-06	9772	0	4	26	24.88	2.32e-05
HERVE_11q13.2c	4056	2	1.00	2.95e-06	124	0	1	3	4.38	5.05e-06
HERVH_4q13.2	6628	2	2.00	2.94e-06	3941	0	4	9	7.40	3.73e-06
ERVLE_19q13.42	1521	2	2.00	2.94e-06	67	2	7	9	9.50	5.73e-06
HERVW_1p33c	7017	2	2.00	2.94e-06	255	1	2	2	2.14	3.5e-06
HERVH_22q13.1a	6709	2	2.00	2.94e-06	2660	2	3	11	11.21	3.34e-06
HML3_19p13.2e	1282	2	2.00	2.93e-06	40	0	2	2	2.00	2.95e-06
HERVL_9q31.1a	5144	2	2.00	2.93e-06	73	2	2	5	3.71	2.94e-06
HERVW_6q14.1	6982	2	2.00	2.93e-06	285	1	2	2	2.54	3.32e-06
LTR25_7q21.12	2992	2	2.00	2.93e-06	10	2	3	3	3.00	5.26e-06
HERVL_1q23.3a	7853	2	2.00	2.93e-06	552	0	2	4	3.33	6.07e-06
HUERSP3B_11q14.3	8787	2	2.00	2.93e-06	7	1	1	1	1.50	2.68e-06
MER4_Xp11.21a	5189	2	2.00	2.93e-06	77	2	2	19	18.53	9.98e-06
ERV316A3_8q24.12c	5879	2	2.00	2.93e-06	10	2	2	4	3.17	5.32e-06
MER4_16q23.1b	3281	2	2.00	2.93e-06	17	2	2	2	2.00	2.93e-06
HML5_5p13.2	7883	2	2.00	2.93e-06	76	2	2	8	5.83	4.11e-06
MER4B_Xq12c	6231	2	2.00	2.93e-06	95	2	2	5	4.25	4.28e-06
PABLA_Xq23	5746	2	2.00	2.93e-06	74	0	2	10	7.42	2.94e-06
MER4_Xp22.11a	4266	2	2.00	2.93e-06	101	2	2	7	5.49	3.69e-06
HERVL_9p21.3b	4239	2	2.00	2.93e-06	22	2	2	2	2.25	2.93e-06
LTR25_15q21.1a	3432	2	2.00	2.93e-06	33	2	2	3	2.92	3.13e-06
HERV3_6q14.3b	4429	2	2.00	2.93e-06	9	2	2	2	2.00	2.93e-06
ERVLB4_21q22.3a	6144	2	2.00	2.93e-06	46	2	2	3	3.00	3.06e-06
ERVLE_6q24.1a	6130	2	2.00	2.93e-06	114	2	2	6	6.08	3.03e-06
MER41_11p15.1b	6772	2	2.00	2.93e-06	85	2	2	4	2.83	2.93e-06
HERVL_4p15.2c	2504	2	2.00	2.93e-06	79	2	2	3	2.44	2.93e-06
MER34B_7q11.23a	2457	2	2.00	2.93e-06	186	2	2	4	3.75	2.99e-06
HERVL_Xq21.31l	1574	2	2.00	2.93e-06	20	0	2	2	2.00	2.87e-06
PRIMA41_5q35.2	1373	2	2.00	2.93e-06	5	2	2	2	2.00	2.93e-06
MER4_4q34.1c	1891	2	2.00	2.93e-06	5	2	2	3	2.50	2.93e-06
MER4B_18q21.2a	5332	2	2.00	2.93e-06	33	2	2	3	2.75	2.93e-06
HERVP71A_8q21.13	1498	2	2.00	2.93e-06	6	1	2	2	2.00	2.93e-06
ERVLE_11q14.2a	2836	2	2.00	2.93e-06	14	2	2	2	2.00	2.93e-06
ERV316A3_14q13.1b	6833	2	2.00	2.93e-06	18	2	2	2	2.33	2.93e-06
ERVLE_19p13.2c	1469	2	2.00	2.93e-06	23	2	2	3	3.83	2.93e-06
LTR25_9q13b	4555	2	2.00	2.93e-06	12	0	1	1	1.50	2.55e-06
MER4B_1q21.3b	1348	2	2.00	2.93e-06	6	2	2	2	2.00	2.93e-06
MER101_3q26.31	4789	2	2.00	2.93e-06	7	2	2	2	2.00	2.93e-06
ERVLE_21q21.1d	4001	2	2.00	2.93e-06	4	2	2	2	2.00	2.93e-06
MER101_6q22.32a	1341	2	2.00	2.93e-06	2	2	2	2	2.00	2.93e-06
ERV316A3_14q24.2e	4397	2	2.00	2.93e-06	2	2	2	2	2.00	2.93e-06
ERV316A3_11q23.3a	1706	2	2.00	2.93e-06	2	2	2	2	2.00	2.93e-06
HERVL18_2q23.1	6238	2	2.00	2.93e-06	2	2	2	2	2.00	2.93e-06
ERVLB4_Xq22.1f	3267	2	2.00	2.93e-06	5	2	2	2	2.00	2.93e-06
HML1_5p13.2	1107	2	2.00	2.93e-06	2	1	2	2	2.00	2.93e-06
ERVLB4_9q22.33c	683	2	2.00	2.93e-06	2	2	2	2	2.00	2.93e-06
ERV316A3_18p11.31a	3707	2	2.00	2.93e-06	2	2	2	2	2.00	2.93e-06
ERV316A3_14q12d	2258	2	2.00	2.93e-06	2	2	2	2	2.00	2.93e-06
ERVLE_Xp11.3a	1584	2	2.00	2.93e-06	2	2	2	2	2.00	2.93e-06
ERVLE_13q12.12	828	2	2.00	2.93e-06	2	2	2	2	2.00	2.93e-06
ERVLB4_9q22.33d	3576	2	2.00	2.93e-06	2	2	2	2	2.00	2.93e-06
ERV316A3_6p25.1c	2572	2	2.00	2.93e-06	2	2	2	2	2.00	2.93e-06
ERVLE_1p35.1b	570	2	2.00	2.93e-06	2	2	2	2	2.00	2.93e-06
PRIMA4_11q21	2273	2	2.00	2.93e-06	2	2	2	2	2.00	2.93e-06
ERVLB4_9q22.2b	1479	2	2.00	2.93e-06	2	2	2	2	2.00	2.93e-06
MER4_Xq24a	7603	2	2.00	2.93e-06	151	0	3	11	11.32	2.99e-06
HML3_19p13.2d	4624	2	0.00	2.92e-06	196	0	9	9	9.99	1.43e-05
HERVL_7q33a	1284	2	2.00	2.84e-06	41	0	2	2	2.00	2.85e-06
HERV9_14q21.3	4097	2	2.00	2.73e-06	105	2	2	3	2.39	2.82e-06
HERVL18_1q32.2	4757	2	2.00	2.73e-06	46	0	2	2	3.08	2.8e-06
ERVLE_8p22a	3437	2	2.00	2.73e-06	71	2	3	5	4.00	2.76e-06
HUERSP1_11p15.4c	3617	2	2.00	2.73e-06	3	2	2	2	2.00	2.73e-06
MER4B_Xq27.2b	3977	2	2.00	2.73e-06	3	2	2	2	2.00	2.73e-06
ERVLE_4p12c	3612	2	2.00	2.73e-06	2	2	2	2	2.00	2.73e-06
HERVH_3q24d	5694	2	0.00	2.71e-06	24301	0	4	93	96.31	0.000109
ERVLB4_15q13.3b	5883	2	0.00	2.7e-06	82	0	0	6	6.00	3.04e-06
HERVH_9p13.3b	4327	2	2.00	2.61e-06	1506	2	4	8	8.59	7.19e-06
MER4_Xq22.3a	3575	2	2.00	2.61e-06	13	2	2	2	2.00	2.61e-06
MER4_Xq21.31g	3941	2	2.00	2.61e-06	60	2	2	4	3.83	2.66e-06
ERV316A3_4q28.3r	5887	2	2.00	2.61e-06	31	2	2	2	2.50	2.61e-06
MER41_15q11.2b	1951	2	2.00	2.61e-06	6	2	2	2	2.00	2.61e-06
ERVLE_5q31.1h	765	2	2.00	2.61e-06	2	2	2	2	2.00	2.61e-06
ERVLB4_6q21c	2744	2	2.00	2.61e-06	2	2	2	2	2.00	2.61e-06
HERVL_10q26.3a	2234	2	2.00	2.61e-06	39	0	2	2	2.00	2.61e-06
HERVH_4q22.1c	3222	2	2.00	2.6e-06	6208	0	2	9	12.94	9.37e-06
PABLA_2q32.2a	4045	2	2.00	2.58e-06	64	1	2	4	3.83	2.61e-06
ERVLE_1q44b	2837	2	0.00	2.57e-06	76	0	3	4	5.83	2.93e-06
HERVH_Xp21.3b	5300	2	2.00	2.56e-06	4694	0	5	12	8.32	6.99e-06
HML3_19p12g	4619	2	2.00	2.55e-06	168	1	1	1	1.63	4.04e-06
MER34B_Xp22.2	8152	2	2.00	2.54e-06	298	2	2	12	10.50	3.56e-06
ERVLE_18p11.21d	3264	2	2.00	2.54e-06	19	2	2	3	3.00	2.68e-06
MER4_1p34.1a	7999	2	2.00	2.54e-06	262	2	2	11	12.73	2.54e-06
HML4_11p15.4	5166	2	2.00	2.54e-06	41	2	2	2	2.53	2.54e-06
MER41_9q21.12	2741	2	2.00	2.54e-06	6	0	2	2	2.00	2.54e-06
ERV316A3_5q14.2	3564	2	2.00	2.54e-06	6	2	2	2	3.17	2.54e-06
ERVLE_13q22.1b	4295	2	2.00	2.54e-06	3	2	2	2	2.00	2.54e-06
MER4_4p12c	2011	2	2.00	2.54e-06	6	2	2	2	2.20	2.54e-06
ERVLE_6q27d	2727	2	2.00	2.54e-06	2	2	2	2	2.00	2.54e-06
HUERSP3B_3q26.31a	2200	2	2.00	2.54e-06	3	2	2	2	2.00	2.54e-06
HERVL40_7q21.2	1827	2	2.00	2.54e-06	2	2	2	2	2.00	2.54e-06
ERVLE_1q44c	866	2	2.00	2.54e-06	2	2	2	2	2.00	2.54e-06
HERV9_1q24.3	8035	2	2.00	2.53e-06	357	0	2	8	7.04	7.9e-06
HML1_1p31.3	5326	2	2.00	2.52e-06	23	1	4	4	4.17	4.97e-06
HERVW_3q25.1b	7082	2	2.00	2.5e-06	570	0	2	6	3.43	2.91e-06
ERVLB4_15q11.2r	5115	2	2.00	2.5e-06	18	0	2	3	3.53	2.49e-06
HERVP71A_12p13.33a	3626	2	2.00	2.49e-06	136	0	2	17	14.38	1.21e-05
MER4B_Xp11.4c	2211	2	2.00	2.49e-06	27	2	2	3	4.25	2.49e-06
ERVLE_7q31.32g	2370	2	2.00	2.49e-06	21	2	2	2	2.50	2.49e-06
ERV316A3_11p13b	3676	2	2.00	2.49e-06	2	2	2	2	2.00	2.49e-06
MER41_19q13.43b	1107	2	1.00	2.47e-06	12	0	2	2	2.00	2.49e-06
MER4_13q14.3a	1525	2	2.00	2.47e-06	7	2	2	2	2.00	2.47e-06
ERVLB4_1q44a	6212	2	2.00	2.47e-06	2	2	2	2	2.00	2.47e-06
ERVLE_15q21.1b	1017	2	2.00	2.47e-06	2	2	2	2	2.00	2.47e-06
MER34B_7q36.3a	754	2	2.00	2.47e-06	33	2	13	20	17.50	2.49e-05
HARLEQUIN_17q12	7623	2	2.00	2.46e-06	347	1	2	5	3.73	3.13e-06
HARLEQUIN_7q32.1a	4924	2	2.00	2.46e-06	225	1	2	3	4.18	2.58e-06
HUERSP1_15q26.1a	9796	2	2.00	2.45e-06	354	0	2	14	11.28	3.18e-06
MER61_2q31.1c	2659	2	2.00	2.45e-06	103	2	4	8	7.92	4.51e-06
ERVLE_12q21.1a	5191	2	2.00	2.45e-06	32	2	2	3	3.33	2.45e-06
MER41_19q13.2c	2251	2	2.00	2.45e-06	4	2	2	2	2.00	2.45e-06
MER41_5q35.1	3052	2	2.00	2.45e-06	5	2	2	2	2.33	2.45e-06
ERVLB4_13q14.2b	1468	2	2.00	2.45e-06	2	2	2	2	2.00	2.45e-06
HERVL18_4q21.23	3015	2	2.00	2.45e-06	3	2	2	2	2.00	2.45e-06
ERVLE_12q22	2416	2	2.00	2.45e-06	23	1	2	3	2.83	2.46e-06
ERVLE_5q22.2c	525	2	2.00	2.45e-06	2	2	2	2	2.00	2.45e-06
ERV316A3_2q34f	2050	2	2.00	2.45e-06	2	2	2	2	2.00	2.45e-06
ERVLB4_15q13.2c	5550	2	2.00	2.44e-06	68	2	3	6	7.33	2.47e-06
HERVK11_8q11.1	9741	2	2.00	2.44e-06	231	0	2	6	4.92	2.93e-06
HML1_6q14.1	4630	2	2.00	2.44e-06	19	2	6	6	6.00	4.87e-06
HERVIP10FH_13q12.11	2027	2	2.00	2.44e-06	126	1	3	3	3.44	3.4e-06
ERVLE_8q21.3c	4299	2	2.00	2.44e-06	45	2	2	2	2.00	2.44e-06
HERVE_20p11.21b	5083	2	2.00	2.44e-06	114	0	2	2	2.08	2.44e-06
MER101_13q31.1a	3427	2	2.00	2.44e-06	59	2	2	2	3.50	2.44e-06
ERVLB4_12q13.13	6233	2	2.00	2.43e-06	226	2	2	16	14.87	2.04e-05
HERVIP10FH_3p21.31	1733	2	2.00	2.43e-06	42	0	3	3	3.00	2.44e-06
HML2_7q11.21	3120	2	2.00	2.43e-06	142	2	2	2	2.53	2.44e-06
ERV316A3_5q14.3e	3251	2	2.00	2.43e-06	67	2	2	9	8.37	4.05e-06
ERV316A3_Xp11.23a	5883	2	2.00	2.43e-06	71	2	2	5	4.00	2.76e-06
MER4_2q32.1	3677	2	2.00	2.43e-06	6	2	2	2	2.00	2.43e-06
HERVL_6q11.1b	4222	2	2.00	2.43e-06	11	2	3	3	3.00	2.43e-06
ERVLB4_2q21.1c	4197	2	2.00	2.43e-06	25	2	2	4	2.70	2.43e-06
ERV316A3_4q24b	2633	2	2.00	2.43e-06	2	2	2	2	2.00	2.43e-06
MER61_Xp11.22b	6190	2	2.00	2.43e-06	62	2	2	4	3.33	2.43e-06
LTR19_12q23.3	2942	2	2.00	2.43e-06	62	2	2	4	3.58	2.55e-06
ERV316A3_22q13.33a	2598	2	2.00	2.43e-06	139	2	2	7	8.67	6.82e-06
ERVLE_20p13c	2511	2	2.00	2.43e-06	45	2	2	4	4.83	4.89e-06
HERVL_2p25.1	2635	2	2.00	2.43e-06	19	0	2	2	2.00	2.44e-06
ERVLB4_4p15.2a	5246	2	2.00	2.43e-06	35	2	2	9	8.87	4.26e-06
ERVLE_12p11.21b	2615	2	2.00	2.43e-06	126	2	2	12	9.67	5.44e-06
MER101_20q13.13	2934	2	2.00	2.43e-06	210	2	5	10	10.37	2.94e-06
MER41_7q11.23	4232	2	2.00	2.43e-06	118	2	2	8	7.87	5.16e-06
PRIMA41_19q13.2b	4027	2	2.00	2.43e-06	22	2	2	3	3.33	2.43e-06
ERV316A3_5q14.3a	1389	2	2.00	2.43e-06	2	2	2	2	2.00	2.43e-06
ERVLE_13q31.1m	1437	2	2.00	2.43e-06	2	2	2	2	2.00	2.43e-06
ERV316A3_15q21.1b	1418	2	2.00	2.43e-06	36	2	2	4	2.75	3.61e-06
HERVL_10q21.1c	6733	2	2.00	2.43e-06	33	2	2	2	2.00	2.43e-06
LTR19_3q13.33a	3184	2	2.00	2.43e-06	10	1	3	3	3.50	2.44e-06
MER4B_10q21.3	1647	2	2.00	2.43e-06	24	2	2	3	3.25	2.43e-06
MER61_4q25	4265	2	1.00	2.43e-06	12	0	2	2	2.00	2.43e-06
MER4B_5q13.3	4918	2	2.00	2.43e-06	64	2	2	6	5.08	2.59e-06
HERVL_4p15.2a	1617	2	2.00	2.43e-06	5	2	2	2	2.00	2.43e-06
HERVL74_8q21.2	5564	2	2.00	2.43e-06	49	2	2	2	2.00	2.5e-06
ERVLE_7q22.1b	2598	2	2.00	2.43e-06	69	2	2	4	4.75	2.5e-06
ERV316A3_2q32.2c	2291	2	2.00	2.43e-06	60	2	2	3	3.17	2.49e-06
ERV316A3_Xq28i	5076	2	2.00	2.43e-06	28	2	2	3	3.25	2.44e-06
ERV316A3_8q21.13j	3809	2	2.00	2.43e-06	47	2	2	2	2.33	2.43e-06
MER4_17q21.2c	1454	2	2.00	2.43e-06	3	0	2	3	2.33	2.34e-06
ERV316A3_1p32.1a	3458	2	2.00	2.43e-06	8	2	2	2	2.25	2.43e-06
ERV316A3_14q24.2b	1817	2	2.00	2.43e-06	2	2	2	2	2.00	2.43e-06
ERV316A3_3q13.2a	2472	2	2.00	2.43e-06	6	2	2	2	2.58	2.43e-06
HERVFRD_12q24.33	898	2	2.00	2.43e-06	2	2	2	2	2.00	2.43e-06
MER61_1q25.3	4730	2	2.00	2.43e-06	9	2	2	2	2.08	2.43e-06
ERVLB4_18p11.21c	752	2	2.00	2.43e-06	2	2	2	2	2.00	2.43e-06
ERV316A3_4q31.21a	4224	2	2.00	2.43e-06	2	2	2	2	2.00	2.43e-06
LTR57_10q22.3	1378	2	2.00	2.43e-06	2	2	2	2	2.00	2.43e-06
HERVL40_4q28.3b	3152	2	2.00	2.43e-06	2	2	2	2	2.00	2.43e-06
HERVIP10FH_6q15b	5907	2	2.00	2.33e-06	149	1	2	2	2.28	3.12e-06
HML2_8q24.3b	7591	2	2.00	2.33e-06	987	0	2	7	5.46	5.4e-06
HERVL_7q32.1	6034	2	2.00	2.33e-06	108	0	2	3	2.58	2.56e-06
HML3_1p36.13c	6317	2	0.00	2.24e-06	215	0	2	3	2.86	4e-06
MER4_10p12.33	6491	2	1.00	2.19e-06	56	1	2	3	2.98	2.54e-06
HERVH_18q12.3b	5702	2	0.00	2.19e-06	10816	0	3	13	16.13	1.26e-05
HERVH_1q23.3	5221	2	1.00	2.1e-06	5869	0	2	20	18.56	1.7e-05
HERVH_7q31.33a	5578	2	2.00	2.07e-06	39066	2	13	115	114.75	0.000161
HERVIP10F_3p26.1	8739	2	1.00	2.04e-06	21	1	2	2	2.00	2.61e-06
HERVH_8q23.3c	5480	2	2.00	1.35e-06	90317	1	153	624	608.62	0.000711
MER41_Xq28b	2646	2	0.00	1.3e-06	54	0	0	6	4.00	1.42e-06
ERVLB4_8p23.1k	569	2	1.00	1.28e-06	41	0	2	2	2.67	1.3e-06
HERVH_17q22a	5024	2	2.00	9.98e-07	1402	0	2	2	2.86	1.33e-06
HERV3_7q34b	6778	2	2.00	9.98e-07	113	2	4	13	12.87	6.13e-06
HML6_16p11.2	8599	2	2.00	9.96e-07	180	2	3	12	8.07	4.09e-06
LTR25_15q21.1b	720	2	2.00	9.95e-07	2	2	2	2	2.00	9.95e-07
HERVFRD_19q13.41	4052	2	2.00	9.95e-07	2	2	2	2	2.00	9.95e-07
ERVLE_4p16.1c	2406	2	2.00	9.95e-07	2	2	2	2	2.00	9.95e-07
HERVL_9q21.11a	4016	2	0.00	9.62e-07	18	0	0	0	0.67	7.73e-07
HERVL18_5p15.2	3490	2	2.00	7.91e-07	7	2	2	2	2.00	7.91e-07
MER4_4q28.3c	3465	2	2.00	7.91e-07	7	2	2	2	2.00	7.91e-07
HUERSP3_Xp11.22	6024	2	2.00	6.78e-07	9	1	2	2	2.00	7.29e-07
ERV316A3_6q24.1h	3794	2	2.00	6.7e-07	7	2	2	2	2.00	6.7e-07
HERVL74_15q13.2b	4708	2	2.00	6.7e-07	4	2	3	3	3.00	6.7e-07
HML2_6p21.1	9959	2	2.00	6.69e-07	628	0	2	3	4.12	1.36e-06
HML2_3q13.2	9159	2	2.00	6.57e-07	9624	2	2	410	409.76	0.000569
HML3_8q13.2	6950	2	2.00	6.01e-07	229	1	2	2	2.53	1.35e-06
HUERSP1_20p11.21	1871	2	2.00	5.99e-07	44	2	2	4	3.83	8.55e-07
ERVLE_4q35.2b	5317	2	2.00	5.99e-07	72	2	2	2	2.87	6.49e-07
MER4B_3q13.33	1687	2	2.00	5.99e-07	24	2	2	6	4.33	5.99e-07
HML6_13q31.1	2802	2	2.00	5.99e-07	24	2	2	2	2.00	5.99e-07
ERVLB4_18p11.21b	717	2	2.00	5.99e-07	2	2	2	2	2.00	5.99e-07
ERVLE_15q25.1c	2183	2	2.00	5.99e-07	2	2	2	2	2.00	5.99e-07
ERVLE_22q13.2c	3060	2	2.00	5.58e-07	87	2	2	5	4.08	5.59e-07
HERVL40_14q23.3	1301	2	2.00	5.58e-07	2	2	2	2	2.00	5.58e-07
HML3_7q21.3	7017	2	2.00	5.41e-07	207	2	2	3	3.80	3.75e-06
HERVFH21_Yq11.221	5396	2	2.00	5.33e-07	2	2	2	2	2.00	5.33e-07
HERVH_9q21.12	5681	2	0.00	5.3e-07	33603	0	11	149	156.03	0.000173
HML3_7p14.2	2350	2	2.00	5.18e-07	220	0	2	2	2.78	1.39e-06
HERVIP10FH_Yp11.2b	6975	2	1.00	5.06e-07	94	1	2	2	2.44	7.21e-07
ERV316A3_6p25.2b	4841	2	2.00	5.02e-07	66	2	3	6	5.50	5.54e-07
HERVL_12q21.31l	2044	2	2.00	5.02e-07	12	1	2	2	2.00	5.02e-07
ERVL_6q24.3	4617	2	2.00	5e-07	58	2	7	9	8.08	2.94e-06
PABLB_12p11.21	3245	2	2.00	4.98e-07	3	0	1	1	1.00	4.97e-07
HARLEQUIN_Yq11.221b	2247	2	2.00	4.98e-07	80	0	2	2	2.03	5.06e-07
HERVW_7q36.1	5625	2	2.00	4.98e-07	159	2	2	2	2.03	5.17e-07
HML6_2q21.3	5444	2	2.00	4.98e-07	48	1	2	2	2.67	5.09e-07
PABLB_14q11.2b	1135	2	2.00	4.98e-07	2	2	2	2	2.00	4.98e-07
ERV316A3_17p12a	9246	2	2.00	4.98e-07	151	2	3	10	9.42	6.24e-07
HERVL40_Xp11.23b	3469	2	2.00	4.98e-07	2	2	2	2	2.00	4.98e-07
HERVL40_4q32.3a	3666	2	2.00	4.98e-07	28	2	2	4	3.08	4.98e-07
ERVLB4_7q36.3c	1741	2	2.00	4.98e-07	2	2	2	2	2.00	4.98e-07
ERV316A3_10p11.22d	1883	2	2.00	4.98e-07	2	2	2	2	2.00	4.98e-07
HERVL40_15q25.1	4587	2	2.00	4.98e-07	2	2	2	2	2.00	4.98e-07
ERV316A3_16q12.1b	3615	2	2.00	4.98e-07	2	2	2	2	2.00	4.98e-07
ERVLE_6q24.1e	1245	2	0.00	4.7e-07	4	0	0	0	1.50	1.5e-06
ERVLE_8q23.1e	931	2	2.00	4.66e-07	2	2	2	2	2.00	4.66e-07
MER4_3q29b	1539	2	2.00	3.14e-07	5	1	2	2	2.00	3.14e-07
HERVH_7q31.1b	5933	2	2.00	3.08e-07	3030	0	4	17	13.56	1.05e-05
ERVLE_3p12.3	4436	2	2.00	3.05e-07	33	2	2	2	2.25	9.23e-07
HML5_Xq21.33	6772	2	2.00	2.94e-07	130	0	2	6	4.53	3.57e-07
ERV316A3_3q13.33b	3736	2	2.00	2.93e-07	2	2	2	2	2.00	2.93e-07
HERVL_4q28.3b	4429	2	2.00	2.74e-07	44	0	3	3	3.01	5.57e-07
HERVH_3q13.31a	5684	2	2.00	2.39e-07	121972	1	138	1227	1190.23	0.00128
HERVL_12q13.11a	7067	2	2.00	2.08e-07	62	1	2	2	2.51	2.09e-07
LTR25_Yq11.222k	6116	2	2.00	1.94e-07	12	2	2	3	3.00	1.94e-07
HERVL_12p13.2a	1558	2	2.00	1.73e-07	9	2	2	5	3.50	1.74e-07
MER4_2p11.2d	1483	2	2.00	1.73e-07	7	2	2	2	2.12	1.73e-07
MER41_Yq11.221b	792	2	2.00	1.73e-07	2	2	2	2	2.00	1.73e-07
HERVH_2p13.3d	7832	2	0.00	1.66e-07	50842	0	9	204	212.89	0.000208
ERVLE_20q13.12c	2823	2	2.00	1.62e-07	42	2	3	4	4.67	1.97e-07
HERV4_12p11.21	8941	2	2.00	1.62e-07	289	2	2	12	13.23	1.56e-06
HERVL_2p24.2d	4339	2	2.00	1.62e-07	48	1	2	2	2.04	1.63e-07
MER4B_11q22.3b	3439	2	2.00	1.62e-07	25	2	2	2	2.29	1.71e-07
HUERSP1_2q31.1a	7768	2	2.00	1.62e-07	73	2	2	5	4.92	1.71e-07
MER4_2q37.3b	6342	2	2.00	1.2e-07	56	2	2	4	3.75	3.49e-07
ERVLB4_1p36.22	5177	2	2.00	1.2e-07	67	2	2	4	4.00	1.21e-07
MER61_12p13.31a	5057	2	2.00	1.2e-07	57	2	2	5	5.57	1.2e-07
MER4B_4p16.1b	902	2	2.00	1.2e-07	2	2	2	2	2.00	1.2e-07
HERVL40_4q22.2	2513	2	2.00	1.14e-07	3	2	2	2	2.00	1.14e-07
HERVP71A_6q14.1	4320	2	2.00	1.06e-07	55	2	2	5	3.58	1.08e-07
ERVLE_8q13.2a	2959	2	2.00	1.06e-07	15	2	2	2	2.00	1.06e-07
HERVH_17q22b	8740	2	2.00	1.02e-07	1012	0	3	8	8.27	1.26e-06
ERV316A3_11q23.3f	6269	2	2.00	1.02e-07	41	2	2	3	2.50	1.02e-07
ERVLE_15q24.1	4643	2	2.00	1.02e-07	53	2	2	5	5.75	1.02e-07
MER4_11p15.4b	2784	2	2.00	1.02e-07	3	2	2	2	2.00	1.02e-07
ERV316A3_9q21.32	1702	2	2.00	1.02e-07	2	2	2	2	2.00	1.02e-07
LTR25_7q36.1	7281	2	2.00	1.02e-07	42	2	2	5	4.42	1.02e-07
HERVL40_9q31.1a	2887	2	2.00	1.02e-07	2	2	2	2	2.00	1.02e-07
ERVLB4_13q13.3b	769	2	2.00	1.02e-07	2	2	2	2	2.00	1.02e-07
HERVL_6q27c	6519	2	2.00	8.11e-08	45	2	4	4	4.00	8.3e-08
HERVH_8q23.3f	4459	2	2.00	7.94e-08	44606	2	2	195	205.09	0.000269
PRIMA4_18q23b	9331	2	2.00	7.92e-08	37	2	2	4	3.83	1.28e-06
HERVW_6q27a	2535	2	2.00	7.22e-08	53	2	2	2	2.53	7.23e-08
ERVLE_12p13.31a	1367	2	2.00	7.22e-08	37	2	2	3	3.17	1.31e-07
ERVLE_15q25.1e	1629	2	2.00	7.22e-08	2	2	2	2	2.00	7.22e-08
HERVH_22q12.3b	5417	2	1.00	6.84e-08	20784	0	6	55	50.77	6.9e-05
HERVP71A_13q34a	3475	2	2.00	6.72e-08	58	2	2	3	2.83	3.43e-07
ERVLE_2p23.3b	5271	2	2.00	6.72e-08	42	2	2	3	3.33	6.81e-08
HML2_14q11.2	6081	2	2.00	6.56e-08	654	1	7	11	13.67	4.37e-06
ERV316A3_4q31.21d	1914	2	2.00	6.42e-08	2	2	2	2	2.00	6.42e-08
ERVLE_11q21g	5541	2	2.00	6.25e-08	58	2	2	5	4.50	1.19e-07
MER41_Xp11.23	4856	2	2.00	6.14e-08	30	2	2	2	2.25	6.18e-08
MER101_2q14.1b	1137	2	2.00	6.14e-08	2	2	2	2	2.00	6.14e-08
