## RunInfo	version:0.6.5	annotated_features:14968	total_fragments:195957489	pair_mapped:127262267	pair_mixed:50248528	single_mapped:0	unmapped:18446694	unique:112098744	ambig:65412051	overlap_unique:839655	overlap_ambig:1404841
transcript	transcript_length	final_count	final_conf	final_prop	init_aligned	unique_count	init_best	init_best_random	init_best_avg	init_prop
HERVL40_6q16.1c	1330	23	23.00	1.84e-05	23	23	23	23	23.00	1.84e-05
HERV9_3p24.3	8145	23	22.00	1.84e-05	1263	18	31	32	32.38	1.85e-05
ERVLE_12q21.1f	4863	23	23.00	1.81e-05	27	23	23	23	23.00	1.81e-05
HERVL40_4q31.3a	3171	23	23.00	1.78e-05	30	23	23	23	23.50	1.78e-05
PABLA_4q22.1	3900	23	23.00	1.75e-05	133	22	25	28	27.50	1.84e-05
HERVIP10FH_14q12	6705	23	23.00	1.74e-05	325	22	23	25	24.63	1.74e-05
HERVL_5q33.3	4940	23	23.00	1.73e-05	65	21	23	23	24.00	1.73e-05
ERV316A3_3p25.2a	645	23	23.00	1.67e-05	23	23	23	23	23.00	1.67e-05
ERV316A3_5q21.1a	2659	23	23.00	1.62e-05	79	23	23	24	24.50	1.62e-05
HERV9_10p13	7788	23	18.00	1.56e-05	846	16	38	46	43.40	1.78e-05
HERVL18_8q23.2	4687	23	23.00	1.54e-05	23	19	23	23	23.00	1.54e-05
HML2_11p15.4a	9554	23	14.00	1.54e-05	446	2	23	30	28.71	1.6e-05
ERVLE_16p11.2b	4411	23	22.00	1.52e-05	373	14	23	34	34.00	1.47e-05
MER4_4q13.3c	2257	23	23.00	1.5e-05	27	22	25	26	25.50	1.5e-05
MER4B_12p12.1a	3699	23	23.00	1.47e-05	28	23	23	23	23.00	1.47e-05
MER4_6q22.1a	3413	23	23.00	1.45e-05	42	19	24	24	24.00	1.45e-05
HERV3_4q13.2b	7136	23	22.00	1.41e-05	188	22	25	33	33.50	1.6e-05
MER41_1q21.3a	1451	23	23.00	1.36e-05	177	23	24	27	26.48	1.36e-05
MER101_3p21.31	3569	23	23.00	1.35e-05	114	23	24	26	25.00	1.35e-05
HERVH_7p21.1b	5847	23	20.00	1.32e-05	851	9	26	26	26.91	1.33e-05
HERVS71_4p16.3	7334	23	19.00	1.2e-05	431	5	27	33	33.71	1.23e-05
MER41_1p34.1a	1138	23	23.00	1.19e-05	24	23	23	23	23.00	1.19e-05
MER101_6p25.2a	2814	23	23.00	1.17e-05	91	23	25	29	28.50	1.17e-05
HERVK14C_16p12.3	8571	23	23.00	1.06e-05	44	14	28	29	29.00	1.72e-05
HML2_1q23.3	9232	23	12.00	1.05e-05	2843	2	26	61	58.02	2.38e-05
ERVLE_18q12.2a	2025	23	23.00	8.62e-06	24	22	23	23	23.00	8.62e-06
HERVL_4p15.31a	5098	23	23.00	8.42e-06	149	19	24	25	25.67	8.42e-06
ERVLE_4q31.21a	4263	23	23.00	8.36e-06	43	21	23	23	23.00	8.43e-06
ERVLE_1q42.12a	1582	23	23.00	7.71e-06	86	23	26	30	29.00	7.71e-06
HERVL_9p24.1a	2216	23	22.00	7.36e-06	75	19	23	23	23.00	7.69e-06
PRIMA4_8p22	2999	23	23.00	5.85e-06	27	20	24	24	24.00	5.85e-06
HERVE_10p13b	4067	23	18.00	4.47e-06	174	2	25	26	25.74	4.29e-06
HERVL_10p15.1	1700	23	23.00	1.75e-06	29	22	23	23	23.00	1.75e-06
MER41_3q13.31b	8810	23	23.00	1.74e-12	40452	23	294	577	572.83	3.47e-05
HERVH_14q32.31b	5813	22	20.00	2.11e-05	595	14	22	22	22.30	2.17e-05
ERVLE_15q25.3c	1184	22	22.00	2.07e-05	22	22	22	22	22.00	2.07e-05
ERVLE_2q31.1b	4573	22	22.00	1.91e-05	289	22	23	32	35.20	1.92e-05
ERVLE_1p34.2a	1329	22	22.00	1.9e-05	22	22	22	22	22.00	1.9e-05
ERVLB4_1p34.2a	2998	22	22.00	1.88e-05	70	22	24	25	25.00	1.88e-05
ERV316A3_13q13.3c	5495	22	22.00	1.73e-05	23	22	22	22	22.00	1.73e-05
MER101_4p15.2	2359	22	22.00	1.72e-05	64	22	22	27	24.75	1.72e-05
HML3_Xp11.21	6034	22	21.00	1.71e-05	226	15	23	25	23.67	1.86e-05
MER4_1q44a	4018	22	22.00	1.56e-05	38	22	24	24	24.00	1.56e-05
HARLEQUIN_2q12.3	7568	22	21.00	1.56e-05	2101	8	20	27	25.56	1.67e-05
ERVLE_18q22.1e	1887	22	22.00	1.53e-05	22	22	22	22	22.00	1.53e-05
ERVLE_5p13.2c	4697	22	22.00	1.53e-05	29	21	23	24	23.50	1.53e-05
MER4_3p24.3c	3689	22	21.00	1.48e-05	57	18	27	28	27.83	1.66e-05
MER101_19p13.2	1098	22	22.00	1.42e-05	22	22	22	22	22.00	1.42e-05
HERVFH19_2p22.2	6787	22	22.00	1.37e-05	74	21	22	23	22.83	1.37e-05
MER41_8q12.1a	5489	22	22.00	1.35e-05	29	22	22	22	22.00	1.35e-05
ERVLB4_12p13.32	7040	22	22.00	1.33e-05	23	22	22	22	22.00	1.33e-05
HML5_1q42.12	7612	22	22.00	1.31e-05	297	21	24	26	24.83	1.47e-05
HERVP71A_1q44a	3662	22	22.00	1.2e-05	2947	21	44	128	133.72	5.8e-05
MER4B_18q12.2	2880	22	22.00	9.86e-06	68	22	23	23	23.00	9.86e-06
HERVH_10q26.12	5630	22	17.00	9.76e-06	9792	4	27	44	45.68	1.96e-05
ERV316A3_5q23.2b	5518	22	22.00	9.54e-06	99	22	22	23	22.50	9.54e-06
HERVL74_7q21.3a	707	22	22.00	9.19e-06	24	22	23	23	23.50	9.19e-06
ERVLE_1p21.3c	3445	22	22.00	7.19e-06	232	22	25	33	33.20	7.19e-06
PRIMAX_22q11.21	7931	22	22.00	6.75e-06	293	22	26	30	29.45	6.75e-06
HUERSP3_8q12.1	2380	22	21.00	5.4e-06	46	19	26	32	31.00	5.4e-06
HERVH_22q12.1	2822	22	22.00	6.02e-08	2631	22	26	28	28.42	2.31e-06
ERV316A3_15q26.3c	1538	21	9.00	3.11e-05	92	0	21	37	39.67	2.63e-05
HERV9_2q35b	5155	21	20.00	2.19e-05	823	17	26	31	31.76	2.21e-05
MER4_Xp22.2d	5765	21	20.00	2.07e-05	122	17	26	26	26.68	2.47e-05
HERV4_5q14.1b	8199	21	21.00	2.05e-05	202	21	21	24	24.75	2.05e-05
HUERSP1_15q22.31	8174	21	20.00	1.98e-05	101	16	22	23	23.72	1.98e-05
HERVL_6q24.1c	4496	21	21.00	1.96e-05	48	18	21	21	21.00	1.96e-05
HERVIP10F_14q32.31	8436	21	21.00	1.95e-05	33	20	21	21	21.00	1.95e-05
HML3_1p21.3	5970	21	21.00	1.91e-05	359	11	23	24	24.24	1.93e-05
HERVL_13q21.32	6826	21	21.00	1.86e-05	48	21	23	23	24.02	1.86e-05
ERV316A3_3q27.3e	4856	21	21.00	1.85e-05	30	21	23	23	23.00	1.85e-05
HERVL40_9p24.1a	2565	21	21.00	1.81e-05	28	21	21	21	21.00	1.81e-05
HML6_3p21.31b	7088	21	20.00	1.74e-05	200	16	23	24	23.58	1.92e-05
HERVH_4q35.2c	5955	21	19.00	1.73e-05	3433	5	20	20	21.24	1.69e-05
ERV316A3_5q14.3c	3642	21	21.00	1.73e-05	21	21	21	21	21.00	1.73e-05
MER4_17q11.2a	1196	21	21.00	1.71e-05	30	20	21	21	21.00	1.72e-05
MER41_8q24.13	4359	21	21.00	1.7e-05	23	21	21	21	21.00	1.7e-05
ERV316A3_21q21.2d	4445	21	21.00	1.6e-05	24	21	21	21	21.00	1.6e-05
HML3_7q11.21	2790	21	21.00	1.58e-05	339	12	22	25	24.74	1.58e-05
HERVH_Xq13.1b	2560	21	20.00	1.57e-05	297	9	29	33	34.79	1.76e-05
MER4_2q14.1a	3918	21	21.00	1.57e-05	181	20	26	29	28.20	1.59e-05
ERVLB4_8p11.22a	7111	21	21.00	1.48e-05	64	21	21	22	21.50	1.48e-05
HERVH_14q23.1a	4421	21	18.00	1.48e-05	1629	3	22	25	23.43	1.56e-05
ERV316A3_1q25.3b	3147	21	21.00	1.47e-05	24	21	22	23	22.50	1.47e-05
ERVLB4_22q13.31b	4088	21	21.00	1.42e-05	25	21	21	21	21.00	1.42e-05
HERVL_18q21.2a	8412	21	21.00	1.36e-05	716	21	24	38	35.67	1.94e-05
HUERSP1_15q25.3	6412	21	20.00	1.34e-05	118	20	23	23	24.53	1.34e-05
HML5_3q26.2	1879	21	21.00	1.31e-05	27	20	21	21	21.00	1.31e-05
LTR57_5p12b	1591	21	21.00	1.3e-05	124	21	22	28	29.00	1.31e-05
MER41_8q12.1b	3149	21	21.00	1.29e-05	65	21	21	23	22.00	1.29e-05
HERVK11_18q21.1	3688	21	19.00	1.25e-05	165	12	23	23	23.50	1.3e-05
ERV316A3_21q22.3d	590	21	21.00	1.24e-05	22	21	21	21	21.00	1.24e-05
PABLB_6q24.1	7414	21	21.00	1.18e-05	428	21	21	41	37.55	1.4e-05
HERVH_5q31.1e	4409	21	15.00	1.1e-05	2037	2	22	28	27.54	1.2e-05
HERVK11_9q32	8154	21	21.00	1.06e-05	319	18	22	22	22.81	1.2e-05
HERVL74_14q12	1465	21	21.00	9.34e-06	22	21	21	21	21.00	9.34e-06
ERV316A3_2p25.3b	2344	21	21.00	9.29e-06	23	21	21	21	21.00	9.29e-06
HERVW_3p22.2	7908	21	20.00	9.23e-06	320	8	25	25	25.42	1.05e-05
MER4_1p34.3b	3346	21	21.00	9.18e-06	116	21	24	24	24.00	9.18e-06
HERVE_8p23.1h	8324	21	2.00	8.99e-06	1350	0	8	14	18.39	1.19e-05
HERVL_4q28.3b	4429	21	21.00	8.53e-06	50	17	22	22	22.00	8.53e-06
ERV316A3_13q12.12b	2547	21	21.00	7.95e-06	21	21	21	21	21.00	7.95e-06
PABLB_20p12.3	2590	21	21.00	7.93e-06	23	21	21	21	21.00	7.93e-06
ERVLE_11p15.5a	7459	21	21.00	7.53e-06	674	21	23	31	27.62	8.21e-06
LTR57_19p13.12	1603	21	21.00	7.19e-06	36	21	23	23	23.00	7.19e-06
MER4_Xp22.2b	1835	21	20.00	6.67e-06	57	19	21	21	22.17	6.67e-06
PRIMA41_12p11.21	4178	21	21.00	5.09e-06	434	21	22	27	28.00	5.1e-06
ERVLE_1p22.3a	3150	20	20.00	2.29e-05	102	20	21	23	23.83	2.29e-05
ERV316A3_13q32.1b	940	20	20.00	1.91e-05	20	20	20	20	20.00	1.91e-05
ERVLE_20p13c	2511	20	19.00	1.86e-05	82	19	20	23	21.75	1.94e-05
MER61_6q15	7118	20	20.00	1.83e-05	159	19	21	23	22.17	1.83e-05
MER34B_6q14.2	4187	20	20.00	1.8e-05	20	20	20	20	20.00	1.8e-05
HERVIP10F_19q13.41b	2144	20	20.00	1.76e-05	46	19	22	23	22.02	1.76e-05
HML5_2q37.1	5572	20	20.00	1.63e-05	34	20	21	21	21.00	1.63e-05
PABLA_Xp22.2	6664	20	20.00	1.58e-05	417	20	23	32	28.17	1.58e-05
HERVEA_3q25.32	8779	20	17.00	1.56e-05	3414	14	21	21	23.81	1.76e-05
HERVIP10FH_2p14	2697	20	20.00	1.55e-05	41	20	22	22	22.02	1.55e-05
MER4_Xq21.31l	1530	20	20.00	1.53e-05	22	0	15	17	17.50	1.16e-05
MER41_5q15a	6225	20	20.00	1.5e-05	147	19	21	22	21.42	1.5e-05
HERVH_7q35c	5407	20	13.00	1.5e-05	3137	5	17	26	21.94	1.55e-05
MER41_12q12	5130	20	20.00	1.49e-05	38	19	20	20	20.07	1.49e-05
HERVW_1q42.13	9046	20	19.00	1.48e-05	280	15	19	20	20.13	1.48e-05
LTR25_14q21.1	5822	20	20.00	1.46e-05	22	20	20	20	20.00	1.46e-05
MER101_15q15.2	711	20	20.00	1.42e-05	20	20	20	20	20.00	1.42e-05
ERVLE_1p36.11b	4869	20	20.00	1.35e-05	297	20	22	27	29.50	1.35e-05
ERVLB4_18q22.1c	6021	20	20.00	1.31e-05	22	20	20	20	20.00	1.31e-05
ERVLB4_7q21.13d	1197	20	20.00	1.26e-05	20	20	20	20	20.00	1.26e-05
HERVL_2q32.1f	6323	20	20.00	1.25e-05	106	20	20	20	20.83	1.25e-05
ERV316A3_2q22.3c	1484	20	20.00	1.24e-05	21	20	20	20	20.00	1.24e-05
ERVLE_1p32.3a	3709	20	20.00	1.14e-05	88	20	20	20	20.50	1.14e-05
ERVLE_3p21.31g	4940	20	20.00	1.1e-05	111	20	22	22	23.83	1.15e-05
HERV3_Xq26.3	4846	20	20.00	1.09e-05	108	16	20	20	20.00	1.09e-05
HERVE_1p36.12	6501	20	19.00	1.07e-05	1125	19	19	24	22.56	1.07e-05
HML3_19q13.41b	3795	20	16.00	1.04e-05	210	12	19	20	19.83	1.05e-05
ERVLE_2q14.3h	1910	20	20.00	1.04e-05	52	19	24	25	24.50	1.19e-05
HERVIP10F_3p26.1	8739	20	19.00	1.02e-05	59	17	26	27	28.50	1.02e-05
MER41_7q34b	5169	20	18.00	9.39e-06	38	14	22	22	22.00	9.4e-06
ERV316A3_5p14.3e	3139	20	20.00	9.38e-06	45	20	21	24	22.67	9.38e-06
MER61_10p15.1	2460	20	20.00	9e-06	23	20	21	22	21.50	9e-06
ERVLE_2q22.1c	2732	20	19.00	8.88e-06	72	18	20	21	21.00	9e-06
HERV3_Un_GL000224v1	5973	20	2.00	7.86e-06	41	0	2	8	11.50	4.7e-06
HERVL_4p15.1d	3749	20	20.00	5.71e-06	27	20	20	20	20.00	5.71e-06
ERV316A3_2q37.3c	2410	20	20.00	5.67e-06	21	20	21	21	21.00	5.67e-06
HERVH_7p22.1c	3518	20	17.00	5.64e-06	1268	3	26	32	31.82	5.98e-06
ERVLE_5q22.1c	884	20	20.00	5e-06	48	18	29	33	33.50	5e-06
ERVLE_3q29a	4150	20	20.00	3.65e-06	58	20	20	22	21.00	3.65e-06
HUERSP1_15q24.1	1666	19	19.00	2.09e-05	62	16	21	21	21.50	2.25e-05
HERVIP10F_9q13	8530	19	19.00	2.05e-05	64	0	3	14	11.67	1.08e-05
ERVLB4_3q29b	1141	19	18.00	1.96e-05	31	16	21	21	21.00	1.97e-05
MER4B_3p24.3	9556	19	19.00	1.93e-05	183	19	25	27	29.48	2.29e-05
HERVK11_10q24.32	7041	19	19.00	1.87e-05	375	16	33	33	33.31	3.14e-05
MER4_10q23.31a	7559	19	19.00	1.64e-05	71	16	19	19	20.00	1.64e-05
HERVIP10FH_7q22.1	3238	19	19.00	1.61e-05	657	10	19	21	22.38	1.61e-05
ERV316A3_6q12f	5689	19	19.00	1.55e-05	20	19	19	19	19.00	1.55e-05
HERVH_1q31.2	2024	19	19.00	1.54e-05	155	17	21	21	21.00	1.6e-05
ERV316A3_14q12e	5590	19	19.00	1.53e-05	64	19	20	20	20.75	1.53e-05
HUERSP1_1q44a	7231	19	18.00	1.5e-05	75	16	19	19	19.29	1.52e-05
HERVFRD_19q13.41	4052	19	19.00	1.47e-05	20	19	20	20	20.00	1.47e-05
ERVLE_5q13.2a	2522	19	19.00	1.46e-05	39	19	26	26	26.25	1.46e-05
PRIMA41_1p36.13a	1945	19	14.00	1.42e-05	65	1	15	18	16.50	1.21e-05
ERV316A3_15q25.1b	4753	19	19.00	1.36e-05	37	19	19	19	20.08	1.36e-05
HERVH_Xq22.2a	6384	19	17.00	1.32e-05	3006	4	21	22	23.61	1.37e-05
HERVL_14q24.2c	6738	19	18.00	1.28e-05	101	12	20	20	20.03	1.28e-05
HUERSP1_12p12.1	3278	19	19.00	1.28e-05	23	19	19	19	19.00	1.28e-05
HERVH_2q31.1b	5929	19	16.00	1.26e-05	3233	6	33	38	36.40	1.71e-05
ERVLE_Xq24	3180	19	19.00	1.18e-05	23	19	22	22	22.50	1.18e-05
HERVIP10FH_11p15.5	6789	19	19.00	1.18e-05	226	19	19	19	19.14	1.18e-05
ERVLE_4p12e	1384	19	19.00	1.16e-05	19	19	19	19	19.00	1.16e-05
HERVIP10FH_Xp11.3	4855	19	19.00	1.15e-05	352	13	20	21	21.62	1.16e-05
HUERSP2_7q33	3414	19	19.00	1.11e-05	19	19	19	19	19.00	1.11e-05
HERVL_12q21.1a	6208	19	19.00	1.08e-05	36	16	19	19	19.00	1.08e-05
MER61_13q21.2	5089	19	19.00	1.07e-05	26	18	19	19	19.00	1.07e-05
MER4B_11q22.3b	3439	19	19.00	9.7e-06	61	19	19	19	19.20	9.7e-06
HERVW_5p14.3	3543	19	19.00	9.38e-06	28	17	19	19	19.00	9.38e-06
HERV9_8p11.21	8743	19	16.00	9.3e-06	2059	8	21	24	23.51	1.28e-05
HML2_20q11.22	8825	19	19.00	8.74e-06	2735	15	24	85	79.95	2.44e-05
HERVH_19q13.32d	5540	19	15.00	8.58e-06	5124	6	25	32	30.67	2.13e-05
HERVL_21q21.1e	2808	19	19.00	8.54e-06	35	16	22	22	22.05	8.54e-06
MER4_15q22.31b	1936	19	18.00	8.4e-06	50	18	19	19	19.17	8.65e-06
HERVL_12p13.2a	1558	19	18.00	8.4e-06	26	15	17	18	17.50	8.4e-06
ERV316A3_21q21.2e	2532	19	19.00	8.34e-06	49	19	20	20	20.33	8.34e-06
ERV316A3_12p13.33	2957	19	19.00	8.06e-06	128	19	20	25	24.17	8.06e-06
ERVLB4_19q13.31a	1625	19	19.00	7.83e-06	19	19	19	19	19.00	7.83e-06
MER4_4p12a	4225	19	19.00	7.64e-06	85	18	19	19	19.33	7.64e-06
MER61_2q32.3a	2650	19	19.00	7.6e-06	341	19	25	30	27.87	7.61e-06
HERVH_19p12d	4914	19	18.00	7.13e-06	288	17	22	23	22.67	7.43e-06
MER61_7p14.3b	1126	19	19.00	6.42e-06	20	19	19	19	19.00	6.42e-06
HERVH_3q26.2b	6086	19	14.00	6.38e-06	2033	5	12	22	21.03	7.59e-06
HERVH_9q33.3b	1763	19	13.00	3.53e-06	376	12	19	44	46.25	3.53e-06
MER61_3p14.2	5779	18	18.00	2e-05	28	18	19	19	19.00	2e-05
HERVIP10F_2q37.1	4120	18	18.00	1.9e-05	105	11	18	18	18.00	1.9e-05
ERV316A3_9p13.3a	9914	18	18.00	1.88e-05	429	18	24	29	29.03	1.91e-05
MER101_3q13.13	7417	18	18.00	1.85e-05	40	18	19	19	19.25	1.85e-05
ERV316A3_4p16.3b	1313	18	18.00	1.84e-05	18	18	18	18	18.00	1.84e-05
ERV316A3_9q34.13	3205	18	18.00	1.8e-05	18	18	18	18	18.00	1.8e-05
MER4_6q14.2	6495	18	18.00	1.76e-05	101	18	20	22	23.37	1.92e-05
HERVEA_8q11.23b	5943	18	18.00	1.71e-05	158	18	19	19	19.14	1.71e-05
MER4B_Xq27.2a	5775	18	18.00	1.64e-05	28	18	20	23	21.50	1.64e-05
ERVLE_11p12b	1702	18	18.00	1.55e-05	18	18	18	18	18.00	1.55e-05
HUERSP1_20p12.3	990	18	18.00	1.52e-05	18	18	18	18	18.00	1.52e-05
HERVW_2q13	5644	18	17.00	1.48e-05	342	14	21	23	22.21	1.56e-05
MER4_3p21.2	11460	18	18.00	1.41e-05	660	18	20	28	29.98	1.53e-05
MER4_11p14.3	1645	18	17.00	1.38e-05	101	17	18	20	19.67	1.38e-05
MER61_8q23.1a	951	18	18.00	1.37e-05	29	18	18	18	18.00	1.37e-05
HERVW_17q22	6974	18	16.00	1.31e-05	254	9	17	18	17.34	1.3e-05
MER4_7p22.1	5746	18	18.00	1.3e-05	40	17	20	20	20.00	1.3e-05
ERVLB4_9q21.13	4998	18	18.00	1.29e-05	18	18	18	18	18.00	1.29e-05
ERVLB4_19q13.12	4282	18	18.00	1.28e-05	81	18	19	21	23.33	1.28e-05
PABLB_4p15.1	2864	18	18.00	1.22e-05	20	18	19	19	19.00	1.22e-05
HERVIP10F_6p25.1	5766	18	18.00	1.13e-05	18	15	18	18	18.00	1.13e-05
ERV316A3_11q12.3	2557	18	18.00	1.12e-05	136	18	18	20	20.32	1.12e-05
ERVLB4_2q37.1b	1379	18	18.00	1.1e-05	37	18	20	23	21.50	1.1e-05
HERVH_7q31.1c	4878	18	13.00	1.05e-05	11282	1	19	76	81.09	0.000142
HERVL40_8q24.21	2202	18	18.00	1.01e-05	43	18	19	20	19.83	1.01e-05
HML3_8q11.23c	2753	18	15.00	1.01e-05	312	9	20	23	21.52	1.3e-05
HERVH_3q26.2c	7549	18	12.00	9.95e-06	1695	5	16	16	17.98	1.13e-05
MER61_1q23.1c	3005	18	18.00	9.82e-06	71	18	18	19	19.92	9.82e-06
ERVLB4_14q12a	3505	18	18.00	9.81e-06	24	18	18	18	18.00	9.81e-06
ERV316A3_5p15.31	2685	18	18.00	9.53e-06	18	18	18	18	18.00	9.53e-06
HERVH_9p13.3c	5388	18	18.00	9.13e-06	204	16	22	23	22.56	9.13e-06
HERVH_5q21.2b	6847	18	13.00	8.17e-06	1783	3	16	20	20.58	8.4e-06
HERVW_4p14	3465	18	16.00	5e-06	94	13	23	26	24.57	6.45e-06
MER4_3q29c	1568	18	18.00	7.39e-07	113	18	18	22	21.50	7.39e-07
MER41_9q31.1c	7729	17	17.00	2.05e-05	89	17	17	17	17.75	2.05e-05
ERVLB4_7q22.1a	2811	17	17.00	1.78e-05	87	17	20	21	21.25	1.78e-05
ERVLE_2p22.1b	3076	17	17.00	1.73e-05	17	17	17	17	17.00	1.73e-05
HERVL_3p21.31b	7352	17	17.00	1.61e-05	246	15	17	21	20.17	1.61e-05
ERV316A3_4q22.1d	1243	17	17.00	1.58e-05	17	17	17	17	17.00	1.58e-05
MER4_13q12.12c	8647	17	17.00	1.56e-05	170	16	23	25	24.78	1.56e-05
ERVLE_11p11.2c	1989	17	17.00	1.49e-05	17	17	17	17	17.00	1.49e-05
ERVLE_Xq28c	2365	17	17.00	1.47e-05	19	17	17	17	17.00	1.47e-05
ERV316A3_18q21.1b	3499	17	17.00	1.46e-05	20	17	17	17	17.00	1.46e-05
ERV316A3_16p12.3	1448	17	17.00	1.42e-05	17	17	17	17	17.00	1.42e-05
HERVL_3q11.2c	3107	17	17.00	1.42e-05	55	15	17	17	17.01	1.42e-05
HERV9_7p21.1	7112	17	16.00	1.41e-05	484	16	20	20	20.72	1.5e-05
ERVLE_6q24.1b	5740	17	17.00	1.4e-05	90	17	19	24	23.17	1.4e-05
MER4B_10q24.32	3700	17	17.00	1.4e-05	214	17	20	23	25.03	1.4e-05
HERVL_5q14.3c	5402	17	17.00	1.37e-05	71	14	17	17	17.52	1.37e-05
HERVEA_21q21.1	5003	17	17.00	1.34e-05	45	16	17	17	17.00	1.34e-05
LTR19_4q35.1	6170	17	17.00	1.29e-05	86	15	17	17	17.00	1.29e-05
HERVIP10F_Xp11.3	2773	17	17.00	1.25e-05	47	16	17	17	17.50	1.25e-05
HERVH_Xp21.1b	2819	17	17.00	1.2e-05	1194	7	16	16	16.74	1.2e-05
HERVH_3p22.2a	4603	17	15.00	1.19e-05	435	11	19	19	19.41	1.19e-05
HERVIP10F_15q14	7252	17	17.00	1.17e-05	21	17	17	17	17.00	1.17e-05
HERVH_4q28.1e	6065	17	15.00	1.16e-05	1733	4	20	20	22.00	1.35e-05
HERV4_6q14.1	1231	17	17.00	1.14e-05	17	17	17	17	17.00	1.14e-05
HERVIP10F_15q12	1280	17	17.00	1.09e-05	17	17	17	17	17.00	1.09e-05
MER4_7p14.3c	1164	17	17.00	1.07e-05	20	17	17	17	17.00	1.07e-05
ERV316A3_3q29	879	17	17.00	1.07e-05	18	17	18	18	18.00	1.07e-05
HERVW_2p23.1a	1732	17	17.00	1.07e-05	93	13	19	20	20.00	1.07e-05
HML2_15q25.2	3345	17	17.00	1.04e-05	19	5	18	18	18.00	1.18e-05
HERVP71A_3q28	5961	17	17.00	1.03e-05	623	17	18	18	19.00	1.03e-05
MER4_16q24.1	5894	17	17.00	1.02e-05	202	17	19	28	25.75	1.02e-05
HERVL_21q21.3i	3446	17	16.00	1.02e-05	155	15	19	26	23.08	1.1e-05
HERVH_3p22.1b	5783	17	14.00	1e-05	3562	3	24	31	31.13	1.38e-05
HERVH_18q11.2	5037	17	13.00	9.91e-06	2640	4	16	20	21.01	1.14e-05
HERVH_7q35b	5346	17	11.00	9.64e-06	6843	0	9	21	18.24	9.64e-06
HERVFRD_1q44	3705	17	17.00	9.48e-06	17	17	17	17	17.00	9.48e-06
HML6_19p13.2c	5696	17	14.00	9.32e-06	236	13	19	28	25.03	9.47e-06
MER61_2q32.1b	4903	17	17.00	8.49e-06	19	17	17	17	17.00	8.49e-06
ERVLB4_8q21.13c	4356	17	17.00	8.38e-06	133	17	17	22	21.03	8.38e-06
ERV316A3_18q22.1j	1383	17	17.00	8.27e-06	18	17	18	18	18.00	8.27e-06
LTR25_7p21.3	981	17	17.00	8.2e-06	20	17	19	19	19.00	8.2e-06
ERVLE_8q23.2c	3233	17	17.00	7.67e-06	17	17	17	17	17.00	7.67e-06
HERVFRD_7p15.3	6327	17	17.00	7.39e-06	35	17	17	18	18.00	7.39e-06
HML1_Xq24	7663	17	14.00	7.34e-06	153	7	18	18	18.77	7.53e-06
ERVLE_5q31.1b	763	17	17.00	7.08e-06	17	16	17	17	17.00	7.08e-06
HERVP71A_6p21.1b	4283	17	17.00	6.77e-06	157	17	17	19	20.25	6.77e-06
ERVLB4_2p25.3	3067	17	17.00	6.54e-06	17	17	17	17	17.00	6.54e-06
HERVH_4q22.3a	5274	17	9.00	5.84e-06	8292	0	21	42	35.10	1.34e-05
HML3_8q24.3	2763	17	16.00	5.81e-06	266	11	20	20	20.41	5.87e-06
HERVH_11q23.3b	3981	17	13.00	4.46e-06	2199	3	21	26	27.12	9.9e-06
HERVH_9q34.3	6526	17	15.00	3.67e-06	996	14	15	17	18.77	3.79e-06
ERV316A3_2q37.3b	1704	17	17.00	3.58e-06	20	17	18	18	18.00	3.58e-06
HARLEQUIN_8p11.21	3683	17	17.00	2.19e-06	426	17	43	53	51.87	4.06e-06
ERV316A3_7p22.3	1973	17	17.00	1.7e-06	22	17	18	18	18.00	1.7e-06
PRIMA4_1q21.2d	1998	16	3.00	3.17e-05	204	0	14	37	40.98	3.29e-05
ERVLE_3q11.1	1688	16	16.00	2.17e-05	16	16	16	16	16.00	2.17e-05
ERV316A3_1q31.3b	1712	16	16.00	1.92e-05	16	16	16	16	16.00	1.92e-05
HERVL_7q11.23	4528	16	16.00	1.87e-05	86	16	16	18	16.87	1.87e-05
ERVLE_9p24.1a	1392	16	16.00	1.71e-05	16	16	16	16	16.00	1.71e-05
MER34B_12q14.3	6347	16	16.00	1.58e-05	37	16	16	16	17.83	1.58e-05
MER34B_10q25.3b	4728	16	16.00	1.52e-05	63	16	16	16	17.50	1.52e-05
ERVLE_1p36.32a	731	16	16.00	1.52e-05	16	16	16	16	16.00	1.52e-05
ERVLE_2p13.2a	2014	16	14.00	1.52e-05	27	14	17	17	17.00	1.63e-05
HERV9_5q13.2	11018	16	15.00	1.47e-05	2097	15	19	27	28.43	1.59e-05
ERVLE_8q11.21a	1731	16	16.00	1.44e-05	17	16	17	17	17.00	1.44e-05
MER101_5q35.2e	1877	16	10.00	1.43e-05	85	0	10	12	13.83	1.28e-05
HERVH_Xq11.2b	5795	16	14.00	1.4e-05	566	9	19	19	19.19	1.55e-05
HUERSP3B_3q23	10271	16	16.00	1.39e-05	144	15	18	19	19.89	1.42e-05
HML5_4q32.1b	6273	16	16.00	1.34e-05	48	12	16	17	16.62	1.34e-05
MER41_6q22.31b	6479	16	16.00	1.33e-05	119	16	16	17	19.00	1.33e-05
MER61_6q24.1d	2010	16	16.00	1.25e-05	16	16	16	16	16.00	1.25e-05
ERV316A3_11p15.2a	3753	16	16.00	1.22e-05	30	16	16	16	16.50	1.22e-05
