## RunInfo	version:0.6.5	annotated_features:14968	total_fragments:32278539	pair_mapped:20105303	pair_mixed:11066980	single_mapped:0	unmapped:1106256	unique:16799127	ambig:14373156	overlap_unique:78761	overlap_ambig:934575
transcript	transcript_length	final_count	final_conf	final_prop	init_aligned	unique_count	init_best	init_best_random	init_best_avg	init_prop
HERV9_8p11.21	8743	3	3.00	4.32e-06	295	3	3	3	3.00	4.32e-06
HERVH_7q35b	5346	3	2.00	4.06e-06	120100	1	55	324	333.95	0.000456
HERVL40_Xp11.21b	3488	3	3.00	4.04e-06	5	3	4	4	4.50	4.04e-06
MER4_1p34.1b	834	3	3.00	4e-06	3	3	3	3	3.00	4e-06
HERV3_19q13.42a	2380	3	3.00	3.48e-06	4	2	3	3	3.00	3.48e-06
HERVKC4_19p13.2	4986	3	3.00	3.47e-06	70	3	3	4	4.08	3.47e-06
HERV3_4p16.1	5368	3	3.00	3.47e-06	15	2	3	3	3.33	3.47e-06
HERVL_14q24.2c	6738	3	3.00	3.23e-06	9	3	3	3	3.00	3.23e-06
ERVLE_14q21.3e	5675	3	3.00	2.74e-06	14	3	3	3	3.50	2.74e-06
ERV316A3_11q23.3d	3114	3	3.00	2.73e-06	7	3	3	3	3.00	2.73e-06
ERVLB4_5p15.2b	2841	3	3.00	2.69e-06	12	3	3	4	3.50	2.69e-06
HERVH_11q13.4a	3540	3	2.00	2.61e-06	7052	0	4	11	8.74	3.63e-06
HERVE_11q13.2b	8328	3	1.00	2.54e-06	107	0	6	8	6.60	3.91e-06
ERVLE_13q21.1b	1104	3	3.00	2.35e-06	3	3	3	3	3.00	2.35e-06
ERV316A3_8q13.1b	3623	3	3.00	2.25e-06	3	3	3	3	3.00	2.25e-06
HML6_11p15.4	6908	3	3.00	2.21e-06	11	2	3	3	3.50	2.21e-06
HERVFH21_8q11.21	10262	3	3.00	2.15e-06	27	3	3	3	3.58	2.15e-06
LTR25_7p13	1403	3	3.00	2.15e-06	12	3	4	4	4.00	2.15e-06
HERVH_15q15.2	5590	3	2.00	2.15e-06	2704	1	2	6	3.73	2.54e-06
MER61_13q32.3	6028	3	3.00	2.15e-06	21	1	1	2	1.50	2.15e-06
MER41_15q22.31b	2887	3	3.00	1.94e-06	19	3	3	3	3.83	1.94e-06
ERV316A3_6p25.1d	2944	3	3.00	1.82e-06	3	3	3	3	3.00	1.82e-06
MER41_14q11.2b	851	3	3.00	1.69e-06	3	3	3	3	3.00	1.69e-06
HERVIP10FH_1q44	2631	3	3.00	1.69e-06	3	2	3	3	3.00	1.69e-06
HML1_17q25.1	7945	3	2.00	1.69e-06	31	1	3	6	4.70	1.69e-06
HERVH_8p23.1a	5885	3	1.00	1.66e-06	83310	0	8	77	84.27	8.91e-05
ERVLE_4q21.3	5415	3	3.00	1.64e-06	46	3	3	3	3.33	1.64e-06
HERVH_13q13.3b	5548	3	3.00	1.62e-06	33057	2	16	66	56.54	5.45e-05
ERV316A3_15q25.1b	4753	3	3.00	1.17e-06	12	3	3	4	4.50	1.17e-06
ERVLE_2p23.3a	758	3	3.00	1.05e-06	3	3	3	3	3.00	1.05e-06
HERVL_7q11.21b	6202	3	3.00	1.05e-06	12	3	3	3	3.00	1.05e-06
MER4_Xq24d	8030	3	3.00	1.05e-06	55	3	3	5	4.92	1.05e-06
HERVH_11q13.2e	10092	3	2.00	8.92e-07	13371	1	7	15	17.77	1.22e-05
HERVH_19p13.3d	2687	3	3.00	8.34e-07	41	2	2	2	2.08	8.34e-07
HERVH_11q14.2	6224	3	2.00	8.27e-07	9166	1	4	7	9.57	2.12e-06
MER34B_3p14.1	2765	3	3.00	8.27e-07	7	3	3	3	3.00	8.27e-07
ERV316A3_4q34.3b	6277	3	3.00	7.09e-07	4	3	3	3	3.00	7.09e-07
MER34B_9q22.31b	1159	3	3.00	6.84e-07	3	3	3	3	3.00	6.84e-07
HUERSP2_Xp11.4	626	3	3.00	5.72e-07	8	3	3	3	3.00	5.72e-07
HUERSP3_Xp11.22	6024	3	3.00	5.6e-07	6	3	3	3	3.00	5.6e-07
HERVL_13q14.11b	1509	3	2.00	5.14e-07	6	1	3	3	3.00	5.22e-07
HERVIP10FH_7q36.1	1362	3	3.00	5.12e-07	3	2	2	2	2.00	5.12e-07
HERVH_1p32.3b	2298	3	3.00	5.12e-07	268	3	3	3	3.10	5.12e-07
PABLA_2p25.3	1645	3	3.00	5.12e-07	6	3	5	5	5.00	5.12e-07
HERV9_11q21	7601	3	2.00	4.75e-07	234	2	6	6	6.00	9.45e-06
HML3_16p13.13	6386	3	3.00	4.14e-07	8	3	4	4	4.00	4.14e-07
HERVH_13q14.2a	5946	3	2.00	4.05e-07	16808	2	12	20	23.50	5.92e-06
HERVE_20p11.21b	5083	3	3.00	4.03e-07	16	1	3	3	3.00	4.03e-07
HERV4_15q21.3	4234	3	3.00	2.87e-07	5	3	3	3	3.00	2.88e-07
HERVW_7q21.2	10194	3	3.00	2.5e-07	630	3	4	4	4.58	2.51e-07
ERVLB4_12q13.12a	2842	3	3.00	1.97e-07	25	3	3	3	3.00	1.97e-07
HERVIP10F_3q29	5731	3	3.00	1.69e-07	12	3	4	4	4.00	1.69e-07
HERVH_Xq23k	6396	3	3.00	1.55e-07	10625	2	63	97	99.70	6.05e-06
HARLEQUIN_6p21.33	4904	3	3.00	1.3e-07	18	2	6	6	6.00	1.36e-07
HERVL_Xq21.33d	7483	3	3.00	1.22e-07	3	3	3	3	3.00	1.22e-07
MER41_15q24.1	1602	3	3.00	9.61e-08	10	3	3	4	3.50	9.61e-08
HERVH_10p11.21	7148	3	3.00	9.61e-08	3411	2	4	5	7.57	2.12e-06
HUERSP1_1p13.3	8458	3	2.00	9.6e-08	237	1	3	3	3.40	9.6e-08
HERVH_4q12a	5468	3	2.00	8.87e-08	1150	0	3	4	5.29	1.92e-07
ERVLB4_8p23.1b	550	3	0.00	8.44e-08	50	0	0	5	3.67	2.52e-07
HERVL74_19p13.2c	2040	3	3.00	5.95e-08	6	3	3	4	3.50	5.95e-08
ERVLB4_12p13.32	7040	3	3.00	5.95e-08	3	3	3	3	3.00	5.95e-08
MER61_4p16.3	6372	3	3.00	4.68e-08	13	3	4	4	4.00	4.68e-08
HERVH_12q21.1c	5880	3	3.00	2.9e-08	5082	3	4	7	6.98	2.99e-07
HARLEQUIN_1q42.13c	9078	3	3.00	2.28e-08	40	3	4	4	4.00	2.32e-08
ERV316A3_Xp22.11	2466	3	3.00	2.28e-08	14	3	3	3	3.50	2.28e-08
HERVH_5q23.2f	7971	3	3.00	1.42e-08	2356	1	2	6	5.25	1.12e-07
HML1_11q12.1	5381	3	2.00	3.71e-09	11	2	4	6	5.00	4.74e-09
ERVLE_4p14d	871	3	3.00	3.25e-09	5	3	4	4	4.00	3.25e-09
HERVH_19q13.42d	6734	3	3.00	1.3e-09	5290	3	8	12	15.30	1.37e-06
HERVH_5p15.33	6031	3	3.00	8.41e-10	44302	2	18	88	82.42	0.000118
HML1_6q22.32	1851	3	3.00	8.05e-10	3	3	3	3	3.00	8.05e-10
MER4_13q12.12c	8647	3	3.00	8.02e-10	83	3	4	8	5.75	8.13e-10
HERVH_7q31.31b	6263	3	3.00	7.03e-10	10995	0	4	8	10.11	4.6e-06
HERVH_13q13.3a	5867	3	3.00	4.42e-10	178369	1	118	520	507.91	0.00063
HERVH_14q31.3b	6165	3	3.00	2.45e-10	15087	2	5	25	26.07	4.79e-05
PRIMA41_1q32.3	9089	3	3.00	2.43e-10	29	3	9	11	10.33	2.43e-10
HERVH_7q31.31d	5914	3	3.00	1.67e-10	117114	2	51	508	520.45	0.000952
HERVH_9p21.3b	5536	3	3.00	9.33e-11	9937	1	4	13	11.50	2.19e-06
HERVH_4q31.1a	5708	3	3.00	6.71e-11	31355	1	15	50	45.24	2.98e-05
HERVH_3p22.2b	13233	3	3.00	4.99e-11	50908	3	31	124	127.57	9.27e-05
HERVH_4q22.3a	5274	3	2.00	4.88e-11	88567	2	106	329	353.68	0.000356
ERV316A3_2q37.1a	3072	3	3.00	3.59e-11	3	3	3	3	3.00	3.59e-11
HERVH_4p15.1a	6486	3	3.00	2.92e-11	3475	3	8	10	10.17	3.73e-07
HERVH_4q35.2b	5865	3	3.00	2.85e-11	79845	3	19	86	90.42	8.18e-05
HERVH_8q21.13a	5580	3	3.00	1.66e-11	90473	1	25	227	229.22	0.000353
HERVH_Xp22.33	7020	3	3.00	1.2e-11	93606	3	46	150	149.91	0.000225
HERVH_12p12.2b	4710	3	3.00	1.1e-11	44752	2	16	48	49.44	3.59e-05
HERVH_6q21a	5805	3	3.00	7.09e-12	48518	3	27	39	49.58	4.22e-05
MER61_7p15.3	6694	3	3.00	6.7e-12	22	3	3	3	3.00	6.7e-12
MER4B_3q21.2	6094	3	3.00	5.46e-12	21	3	6	6	6.00	5.46e-12
HERVH_8q23.3e	5726	3	3.00	5.18e-12	172216	3	153	874	876.10	0.00154
HERVH_8q22.1b	5887	3	3.00	3.79e-12	170283	3	115	545	539.92	0.000526
HERVH_4q22.2	5245	3	3.00	3.52e-12	134425	3	244	493	495.39	0.000502
HERVH_1q31.1b	5393	3	3.00	2.7e-12	93178	1	36	86	91.18	0.000141
HERVH_10q25.1c	1767	3	3.00	1.6e-12	1482	3	6	7	7.27	2.42e-11
HERVH_Xq11.2a	6570	3	3.00	1.39e-12	8271	3	16	29	28.30	1.71e-06
ERV316A3_6p22.1o	5336	3	3.00	1.26e-12	4	2	3	3	3.00	1.26e-12
HERVH_3q26.1f	5669	3	3.00	1.09e-12	15218	3	7	22	17.45	8.9e-06
HERVH_4q22.1e	5637	3	3.00	1.02e-12	53485	1	3	83	77.26	5.98e-05
HERVH_9p21.1b	4836	3	3.00	9.91e-13	7716	2	3	4	7.83	1.01e-06
HERVH_3q26.32c	5299	3	2.00	7.86e-13	51553	1	47	83	85.72	8.38e-05
ERVLB4_8q23.1d	2418	3	3.00	3.51e-13	3	3	3	3	3.00	3.51e-13
HERVH_3p21.31c	5791	3	3.00	2.42e-13	90089	2	29	103	117.06	0.000195
HERVH_10p12.33	2125	3	3.00	1.26e-13	48011	3	29	812	806.78	0.000339
HERVH_4q34.1a	4022	3	3.00	2.8e-14	16875	3	4	23	19.14	2.92e-05
HERVH_10q25.1b	6359	3	3.00	5.12e-15	7502	2	8	11	12.53	2.43e-07
HERVH_4q32.3c	5118	3	3.00	4.31e-15	101953	3	19	170	175.71	0.000304
MER41_6q26b	6595	3	3.00	3.54e-15	34	3	4	4	4.00	3.54e-15
HERVH_Xq21.33d	5825	3	3.00	9.96e-16	186360	3	178	925	898.69	0.00141
ERV316A3_9q34.2a	4247	3	3.00	9.6e-16	17	3	3	4	3.50	9.6e-16
HERVH_3p22.3b	5977	3	3.00	7.02e-16	14910	2	11	18	21.04	1.09e-05
HERVH_Xq21.31d	5712	3	3.00	3.02e-16	63265	2	9	65	71.34	8.22e-05
MER41_3q13.31b	8810	3	3.00	1.65e-17	13481	3	18	121	113.00	0.000134
HERVW_14q32.11	1204	3	3.00	6.32e-18	33	1	3	3	3.00	2e-15
HERVH_7p14.3e	4798	3	3.00	5.72e-18	63159	2	41	494	474.36	0.00024
HERVH_2q34a	6011	3	3.00	1.92e-18	17140	2	4	24	19.97	1.19e-05
HERVH_6q22.1b	5827	3	3.00	1.64e-18	202604	3	153	759	779.15	0.00129
MER34B_7q36.3c	1199	3	3.00	7.41e-19	17	3	4	4	4.50	7.41e-19
HERVH_6q22.31g	7357	3	2.00	1.73e-19	127190	1	137	396	392.81	0.000577
HERVH_13q31.1b	6469	3	3.00	1e-19	18335	3	8	17	17.53	9.62e-06
HERVH_14q21.2c	5663	3	3.00	3.53e-20	56710	2	17	71	71.00	0.000149
HERVH_9q33.2a	6768	3	3.00	2.69e-20	84413	3	74	230	224.80	0.00035
HERVH_8q21.2a	6218	3	3.00	2.65e-20	15637	3	9	24	21.33	1.03e-05
HERVH_12p12.3b	5470	3	3.00	1.34e-20	51088	2	42	117	109.49	7.6e-05
HERVH_11q14.1f	3594	3	3.00	1.26e-20	4929	3	9	11	11.69	7.39e-07
HERVH_4q31.21c	5891	3	3.00	5.62e-21	211922	3	134	590	572.50	0.000997
HERVH_2p12d	5711	3	3.00	3.57e-21	96849	1	25	123	133.54	0.000266
HERVH_4q26c	3608	3	3.00	4.42e-22	9022	2	9	20	17.69	1.42e-05
HERVH_21q21.1c	6031	3	3.00	1.94e-22	12238	2	7	16	13.38	3.01e-06
HERVH_3q22.1e	4421	3	2.00	1.36e-22	39461	2	27	65	58.63	2.68e-05
HERVH_13q21.31	5940	3	3.00	1.3e-23	27881	2	5	30	26.87	1.13e-05
HERVH_10q23.31b	5775	3	3.00	1.73e-25	166386	3	77	375	387.85	0.000677
HERVH_6q14.1e	5709	3	3.00	8.04e-26	7888	3	9	18	13.94	2.09e-07
ERVLE_1p21.3c	3445	3	3.00	3.74e-29	68	3	3	6	5.53	3.75e-29
HML5_11q12.1	3534	3	3.00	3.72e-29	10	3	6	6	6.00	6e-29
ERVLE_7q31.32g	2370	3	3.00	4.91e-30	13	3	5	5	5.00	5.17e-30
HERVK11_8p23.1c	7038	2	0.00	3.04e-05	425	0	22	95	92.97	0.000142
HERVK11_2p14	8696	2	2.00	1.81e-05	27	0	2	2	2.00	1.81e-05
HERVH_8q23.1	6383	2	2.00	1.81e-05	1149	0	2	2	2.55	1.81e-05
ERV316A3_8q22.3c	4491	2	2.00	1.81e-05	18	2	3	3	3.00	1.82e-05
HERV9_6q25.1	7566	2	2.00	1.81e-05	269	1	3	3	3.00	1.81e-05
HML1_7p14.3b	2544	2	2.00	1.81e-05	4	0	2	2	2.00	1.81e-05
MER4B_10q21.3	1647	2	2.00	1.81e-05	8	2	2	2	2.00	1.81e-05
ERV316A3_13q32.1a	4090	2	2.00	1.81e-05	2	2	2	2	2.00	1.81e-05
ERVLB4_9q33.1a	4093	2	2.00	1.81e-05	5	2	2	2	2.00	1.81e-05
HERVL18_6p22.1c	3385	2	2.00	1.81e-05	2	2	2	2	2.00	1.81e-05
ERVLE_15q15.1	2662	2	2.00	1.35e-05	2	2	2	2	2.00	1.35e-05
ERV316A3_17q22b	1370	2	2.00	1.35e-05	2	2	2	2	2.00	1.35e-05
LTR57_10q22.3	1378	2	2.00	1.35e-05	3	2	2	2	2.00	1.35e-05
HERVL74_14q12	1465	2	2.00	1.35e-05	2	2	2	2	2.00	1.35e-05
ERVLE_6q22.31b	5297	2	2.00	1.18e-05	12	2	2	2	2.00	1.18e-05
HERVL_2q32.1j	1449	2	2.00	1.18e-05	2	2	2	2	2.00	1.18e-05
ERVLE_6q14.1g	3229	2	2.00	1.12e-05	3	2	3	3	3.00	1.12e-05
HERVP71A_7p15.3a	7517	2	2.00	1.12e-05	2	2	2	2	2.00	1.12e-05
HARLEQUIN_5p12a	6636	2	2.00	1.07e-05	22	2	2	2	2.00	1.07e-05
HARLEQUIN_17q25.3a	2466	2	2.00	1.07e-05	14	1	2	2	2.00	1.07e-05
ERVLB4_6q27e	1719	2	2.00	1.07e-05	2	2	2	2	2.00	1.07e-05
HERV4_17p12	4248	2	2.00	1.07e-05	3	2	2	2	2.00	1.07e-05
ERVLE_5q22.2d	4479	2	2.00	1.07e-05	7	2	2	2	2.00	1.07e-05
ERV316A3_6p22.1a	1672	2	2.00	1.01e-05	2	2	2	2	2.00	1.01e-05
HML5_16p11.2	4829	2	2.00	9.87e-06	3	2	2	2	2.00	9.87e-06
ERVLB4_4q22.1d	3216	2	2.00	9.87e-06	2	2	2	2	2.00	9.87e-06
HERVL_8q22.2	6421	2	2.00	9.69e-06	58	1	2	4	4.17	9.69e-06
HERVL40_14q23.3	1301	2	2.00	9.69e-06	2	2	2	2	2.00	9.69e-06
HERVK11_Xp11.3	3771	2	2.00	9.56e-06	24	2	3	4	4.00	9.56e-06
HERVL_3p21.2	6862	2	2.00	9.56e-06	3	2	2	2	2.00	9.56e-06
ERVLE_12p13.2c	962	2	2.00	9.56e-06	2	2	2	2	2.00	9.56e-06
MER61_Xq25c	2118	2	2.00	9.56e-06	2	2	2	2	2.00	9.56e-06
HERVW_1p22.2a	7353	2	2.00	9.55e-06	189	0	2	2	2.00	9.53e-06
PABLA_9q22.32	4627	2	2.00	9.45e-06	22	2	2	3	3.00	9.45e-06
HERVL74_2q11.2	3887	2	2.00	9.45e-06	2	2	2	2	2.00	9.45e-06
ERVL_6q24.3	4617	2	2.00	9.36e-06	2	2	2	2	2.00	9.36e-06
MER4_4q25b	6399	2	2.00	9.29e-06	10	2	2	2	2.00	9.29e-06
HERVH_8q13.3a	5784	2	2.00	9.24e-06	1814	0	2	4	4.63	1.2e-05
ERV316A3_14q24.2e	4397	2	2.00	9.2e-06	2	2	2	2	2.00	9.2e-06
HERVFRD_Xq21.1b	6639	2	2.00	9.17e-06	2	2	2	2	2.00	9.17e-06
HERVL_12q21.31l	2044	2	2.00	9.17e-06	2	2	2	2	2.00	9.17e-06
ERV316A3_18q11.2b	824	2	2.00	9.14e-06	5	2	2	2	2.00	9.14e-06
PABLB_6q24.1	7414	2	2.00	9.1e-06	12	2	2	2	2.83	9.1e-06
MER101_5q35.2e	1877	2	2.00	9.08e-06	17	0	1	1	1.00	7.62e-06
HML6_3p25.1	5205	2	2.00	9.07e-06	7	2	2	2	2.00	9.07e-06
ERVLE_17q11.2c	2026	2	2.00	9.07e-06	9	2	2	2	2.00	9.07e-06
HERVFH19_Xq13.1	10257	2	2.00	9.05e-06	54	2	2	2	3.50	9.05e-06
HERVIP10FH_2q14.3a	1415	2	2.00	9.05e-06	3	2	2	2	2.00	9.05e-06
HERV30_13q21.2	2534	2	2.00	9.05e-06	2	2	2	2	2.00	9.05e-06
HERVH_3p12.3b	3455	2	2.00	9.05e-06	86	2	2	2	2.03	9.05e-06
ERV316A3_16q23.1a	4188	2	2.00	9.04e-06	987	2	17	37	38.03	9.16e-06
HERVP71A_3p26.1	8998	2	2.00	9.04e-06	4	2	2	2	2.00	9.04e-06
ERV316A3_1p35.1b	1817	2	2.00	9.04e-06	2	2	2	2	2.00	9.04e-06
ERV316A3_1q21.3b	3771	2	2.00	9.04e-06	2	2	2	2	2.00	9.04e-06
ERV316A3_20q13.12	2683	2	2.00	9.04e-06	3	2	3	3	3.00	9.04e-06
HML3_19p13.2a	8695	2	2.00	9.04e-06	6	1	1	1	1.00	9.04e-06
HERVH_19p12e	5810	2	2.00	9.04e-06	210	1	2	2	2.51	9.04e-06
PRIMA41_4p16.3	1999	2	2.00	9.04e-06	14	2	2	2	2.00	9.04e-06
HUERSP1_3q27.1	7857	2	2.00	9.04e-06	27	2	2	3	3.00	9.04e-06
MER4_7p11.2d	3572	2	2.00	9.04e-06	19	2	2	2	2.50	9.04e-06
ERV316A3_7p13a	3606	2	2.00	9.04e-06	12	2	2	2	2.50	9.04e-06
HERVIP10F_1q25.1	3623	2	2.00	9.04e-06	12	0	2	4	3.00	9.04e-06
ERVLE_8q22.2a	2600	2	2.00	9.04e-06	23	2	2	2	2.00	9.04e-06
HML3_9p13.3	3371	2	2.00	9.04e-06	18	2	2	2	2.25	9.04e-06
HERVL_1q42.2	5087	2	2.00	9.04e-06	7	2	3	3	3.00	9.04e-06
ERVLE_11p11.2c	1989	2	2.00	9.04e-06	2	2	2	2	2.00	9.04e-06
HERV30_11q14.2	5509	2	2.00	9.04e-06	4	2	2	2	2.00	9.04e-06
ERV316A3_6p21.33a	1443	2	2.00	9.04e-06	2	2	2	2	2.00	9.04e-06
ERVLB4_12q13.13	6233	2	2.00	9.04e-06	26	1	3	3	3.00	9.04e-06
ERVLB4_8q12.3a	7302	2	2.00	9.04e-06	13	2	2	2	2.50	9.04e-06
MER41_5q15a	6225	2	2.00	9.04e-06	13	2	2	2	2.00	9.04e-06
ERVLE_6q16.1c	1914	2	2.00	8.82e-06	2	2	2	2	2.00	8.82e-06
HERVH_6p25.1	5791	2	2.00	6.78e-06	88149	0	14	118	120.40	0.00018
HERVL_1p32.2b	6284	2	2.00	6.56e-06	7	2	2	2	2.33	6.56e-06
ERVLE_1p35.1c	3282	2	2.00	6.11e-06	17	2	2	3	2.83	6.11e-06
HERVL74_4p16.3	1106	2	2.00	5.6e-06	7	2	2	3	2.33	5.6e-06
HERVL_6q22.31f	2135	2	2.00	5.46e-06	2	1	2	2	2.00	5.46e-06
HERV9_5q11.2	4766	2	2.00	5.24e-06	45	2	2	2	2.00	5.25e-06
MER61_4q31.21b	5629	2	2.00	5.24e-06	11	2	2	2	2.00	5.24e-06
PRIMA41_16p12.1b	5908	2	2.00	5.17e-06	2	2	2	2	2.00	5.17e-06
HERVL40_13q32.1	2139	2	2.00	4.82e-06	2	2	2	2	2.00	4.82e-06
ERV316A3_4q22.1d	1243	2	2.00	4.53e-06	2	2	2	2	2.00	4.53e-06
HERVE_11q13.4c	8312	2	1.00	4.48e-06	124	1	2	2	2.73	4.73e-06
ERVLB4_6q16.1d	2236	2	2.00	4.47e-06	2	2	2	2	2.00	4.47e-06
HERV9_1q25.1	14589	2	2.00	4.45e-06	134	2	2	2	2.00	4.46e-06
HERVIP10F_2q23.3	7799	2	2.00	4.43e-06	7	2	2	2	2.33	4.43e-06
ERVLE_1q42.2c	1300	2	2.00	4.43e-06	2	2	2	2	2.00	4.43e-06
HML3_8q13.2	6950	2	2.00	4.41e-06	19	0	2	2	2.00	4.42e-06
MER4_3q13.2a	6723	2	2.00	4.41e-06	5254	2	7	17	16.36	4.67e-06
HUERSP3B_17p11.2	7086	2	2.00	4.41e-06	21	2	2	3	2.92	4.41e-06
HUERSP1_3q22.2b	1421	2	2.00	4.41e-06	3	2	2	2	2.00	4.41e-06
ERVLB4_12q21.2	2823	2	2.00	4.41e-06	8	2	2	2	2.50	4.41e-06
MER41_7q33	4995	2	2.00	4.41e-06	3	1	2	2	2.00	4.41e-06
ERVLE_3p21.31f	2986	2	2.00	4.41e-06	4	2	3	3	3.00	4.41e-06
ERV316A3_1p32.3a	6926	2	2.00	4.41e-06	43	2	2	2	3.00	4.41e-06
MER4B_2p16.2	1663	2	2.00	4.41e-06	2	2	2	2	2.00	4.41e-06
MER41_1p34.3	4748	2	2.00	4.3e-06	30	2	2	2	2.00	4.3e-06
ERV316A3_3q12.1d	2707	2	2.00	4.3e-06	2	2	2	2	2.00	4.3e-06
HARLEQUIN_7p22.1	7838	2	2.00	3.47e-06	49	1	2	2	2.37	3.49e-06
HML3_1p36.33	3156	2	2.00	3.47e-06	10	1	2	2	2.00	3.48e-06
HML3_1q21.3c	6550	2	2.00	3.39e-06	80	2	2	3	2.50	3.5e-06
HERVL40_4q28.3c	2527	2	2.00	3.2e-06	3	2	2	2	2.00	3.2e-06
ERVLB4_8p11.23b	3647	2	2.00	2.8e-06	6	2	2	2	2.00	2.8e-06
ERVLB4_5p13.2	4221	2	2.00	2.66e-06	3	2	2	2	2.00	2.66e-06
HUERSP2_12q21.1	5365	2	2.00	2.56e-06	25	2	2	2	2.00	2.56e-06
HML6_5q13.2e	6505	2	2.00	2.52e-06	8	2	2	2	2.00	2.52e-06
ERVLE_Xp11.4b	580	2	2.00	2.4e-06	3	2	2	2	2.00	2.4e-06
ERVLB4_9q21.2	2441	2	2.00	2.27e-06	2	2	2	2	2.00	2.27e-06
HERVW_3q28	6809	2	2.00	2.23e-06	917	2	2	3	5.51	2.24e-06
HERVL_12p13.2a	1558	2	2.00	2.21e-06	2	2	2	2	2.00	2.21e-06
HERVL_Xq13.1	6495	2	2.00	2.17e-06	5	2	2	2	2.00	2.17e-06
HERVH_1p11.2	1686	2	2.00	2.16e-06	586	2	3	4	3.87	2.16e-06
HERVH_3q26.1d	4412	2	2.00	2.16e-06	7661	1	4	17	18.39	2.81e-06
ERV316A3_8p12g	1525	2	2.00	2.15e-06	5	2	2	2	2.00	2.15e-06
ERV316A3_6q23.2b	3634	2	2.00	2.15e-06	3	2	2	2	2.00	2.15e-06
HERVL18_6q22.31b	6551	2	2.00	2.15e-06	2	2	2	2	2.00	2.15e-06
HERVIP10FH_5q35.1	5739	2	2.00	2.15e-06	8	2	2	2	2.00	2.15e-06
HERVIP10F_7p13	2429	2	2.00	2.15e-06	3	2	2	2	2.00	2.15e-06
ERVLE_7q31.1b	3540	2	2.00	2.15e-06	39	2	2	2	2.00	2.16e-06
HML3_1p32.3	5834	2	2.00	2.15e-06	8	0	2	2	2.00	2.15e-06
HUERSP1_Xp22.2	5117	2	2.00	2.15e-06	8	2	2	2	2.00	2.15e-06
MER101_13q14.11	3263	2	2.00	2.15e-06	8	2	2	2	2.00	2.15e-06
HERVL40_11q13.4b	1029	2	2.00	2.15e-06	2	2	2	2	2.00	2.15e-06
ERVLB4_Xp21.1d	3048	2	2.00	2.1e-06	2	2	2	2	2.00	2.1e-06
MER61_1p34.1a	2428	2	2.00	1.71e-06	36	2	2	2	2.00	1.71e-06
ERV316A3_7q21.11h	3230	2	2.00	1.7e-06	2	2	2	2	2.00	1.7e-06
HERVP71A_12q21.2	1578	2	2.00	1.69e-06	2	2	2	2	2.00	1.69e-06
PRIMA4_1q21.2c	2298	2	2.00	1.69e-06	18	1	2	3	3.00	1.69e-06
MER41_6q21a	1844	2	2.00	1.35e-06	24	2	2	3	2.33	1.35e-06
MER4_17p11.2b	9711	2	2.00	1.3e-06	58	2	3	3	3.33	1.3e-06
HERVL_3p26.2	6896	2	2.00	1.25e-06	32	2	2	6	4.87	1.25e-06
ERVLE_10q26.11a	1619	2	2.00	1.11e-06	7	2	2	2	2.00	1.11e-06
MER101_3q13.33b	4515	2	2.00	1.05e-06	9	2	2	2	2.00	1.05e-06
ERV316A3_6p25.3a	1436	2	2.00	1.05e-06	2	2	2	2	2.00	1.05e-06
ERVLE_1q42.12b	847	2	2.00	1.05e-06	2	2	2	2	2.00	1.05e-06
HERVH48_8q24.13	6815	2	2.00	1.05e-06	38	2	2	2	2.50	1.05e-06
ERV316A3_3p25.2a	645	2	2.00	1.02e-06	2	2	2	2	2.00	1.02e-06
HERVH_13q31.1c	6337	2	2.00	8.35e-07	8834	1	3	13	14.43	4.27e-06
HUERSP3_3q29	7661	2	2.00	8.27e-07	30	2	2	3	3.50	8.28e-07
HARLEQUIN_11q21	7334	2	2.00	8.27e-07	34	0	2	2	2.04	8.27e-07
HERVS71_19p13.3	5589	2	2.00	8.27e-07	47	2	2	2	3.50	8.27e-07
HERVL74_6p25.2	3548	2	2.00	8.27e-07	17	2	2	2	2.50	8.27e-07
MER4_Xq24a	7603	2	2.00	8.14e-07	34	2	3	3	3.00	1.04e-06
ERVLE_22q11.23b	1151	2	2.00	7.62e-07	6	2	2	2	2.00	7.62e-07
HERVH_2q24.1d	2639	2	2.00	6.34e-07	991	2	2	3	2.68	6.37e-07
MER4_16q23.1d	11054	2	2.00	6.34e-07	91	2	3	6	4.83	6.34e-07
MER61_12q15a	4058	2	2.00	6e-07	16	2	2	2	2.00	6e-07
HML1_12q13.11	4974	2	2.00	6e-07	2	2	2	2	2.00	6e-07
MER4_11q14.1	9363	2	2.00	5.67e-07	33	2	2	3	3.00	5.67e-07
HERVE_4p16.3b	3787	2	2.00	5.16e-07	12	1	2	2	2.00	6.14e-07
HERVH_5q31.1a	10301	2	2.00	5.13e-07	395	2	2	4	2.64	5.15e-07
HUERSP2_12p13.31	3837	2	2.00	5.13e-07	3	2	2	2	2.00	5.13e-07
HML3_10q22.1	7493	2	2.00	5.12e-07	30	2	2	2	2.50	5.12e-07
ERVLE_5q13.2a	2522	2	2.00	5.12e-07	5	2	2	3	2.25	5.12e-07
HERVL_12q13.13	6950	2	1.00	5.12e-07	9	1	2	2	2.00	5.12e-07
HERVH_9q21.33b	1704	2	2.00	4.98e-07	2060	0	2	4	3.44	5.17e-07
MER101_Xq23b	3393	2	2.00	4.39e-07	7	2	2	2	2.00	4.39e-07
