## RunInfo	version:0.6.5	annotated_features:14968	total_fragments:52868933	pair_mapped:0	pair_mixed:0	single_mapped:41431849	unmapped:11437084	unique:26097734	ambig:15334115	overlap_unique:127794	overlap_ambig:555628
transcript	transcript_length	final_count	final_conf	final_prop	init_aligned	unique_count	init_best	init_best_random	init_best_avg	init_prop
HML6_19q13.41b	1335	3	3.00	1.3e-05	15	3	3	3	3.04	1.3e-05
MER101_1q42.13c	3932	3	3.00	1.3e-05	20	3	3	3	3.00	1.3e-05
LTR19_14q23.1	1594	3	3.00	1.3e-05	3	2	3	3	3.00	1.3e-05
ERVLE_4q35.2a	2090	3	3.00	1.3e-05	3	3	3	3	3.00	1.3e-05
LTR19_4q35.1	6170	3	3.00	1.29e-05	27	1	3	6	4.17	1.29e-05
HERV4_1q22a	2446	3	3.00	1.29e-05	19	3	3	6	6.25	1.29e-05
HARLEQUIN_11q22.1b	7998	3	2.00	1.28e-05	3838	1	3	17	13.07	1.93e-05
HERVW_6p22.3	6413	3	3.00	1.28e-05	232	1	3	3	3.25	1.3e-05
HERVK11_10q24.32	7041	3	3.00	1.28e-05	236	1	11	12	11.64	5.21e-05
ERVLB4_11q21b	3368	3	3.00	1.28e-05	212	3	6	7	6.50	1.31e-05
PABLB_1q31.3b	4477	3	3.00	1.28e-05	36	2	3	3	3.50	1.36e-05
HERVH_1p11.2	1686	3	3.00	1.28e-05	52	2	3	3	3.51	1.28e-05
ERVLB4_2q24.1b	4050	3	3.00	1.28e-05	3	3	3	3	3.00	1.28e-05
ERVLE_1p36.11b	4869	3	3.00	1.28e-05	127	3	3	9	7.42	1.29e-05
HERVW_4p14	3465	3	3.00	1.27e-05	47	1	3	4	3.54	1.3e-05
PABLA_8p21.3a	6945	3	3.00	1.27e-05	83	3	3	6	7.25	1.36e-05
ERVLE_11q14.2c	478	3	3.00	1.27e-05	3	3	3	3	3.00	1.27e-05
MER4B_Xq26.2b	3480	3	3.00	1.27e-05	3	3	3	3	3.00	1.27e-05
ERV316A3_6q24.2a	1959	3	3.00	1.27e-05	3	3	3	3	3.00	1.27e-05
MER4_5q14.1	1195	3	3.00	1.27e-05	4	3	3	3	3.04	1.27e-05
HERVIP10FH_Xq24	2365	3	3.00	1.27e-05	61	3	3	4	3.50	1.3e-05
MER4_6q22.1b	5814	3	3.00	1.27e-05	34	3	3	5	4.70	1.27e-05
ERV316A3_3q29	879	3	3.00	1.27e-05	3	3	3	3	3.00	1.27e-05
PRIMA4_8p11.22	6060	3	3.00	1.27e-05	31	3	3	3	3.00	1.34e-05
MER4B_15q21.2	5331	3	3.00	1.27e-05	32	2	3	3	3.83	1.27e-05
PRIMA41_20p11.22	6173	3	3.00	1.27e-05	6	2	2	2	2.00	1.27e-05
ERVLE_1q44d	1766	3	3.00	1.27e-05	7	3	3	4	3.70	1.27e-05
HERVEA_19q13.33	3214	3	3.00	1.27e-05	59	1	3	3	3.26	1.27e-05
HERVL_4q28.3b	4429	3	3.00	1.27e-05	41	1	3	3	3.02	1.27e-05
HERVH_2q37.1b	3022	3	3.00	1.26e-05	60	0	3	3	3.16	1.05e-05
HERVL_5q33.3	4940	3	2.00	9.82e-06	50	2	3	3	3.50	1.28e-05
HERVH_3q25.2b	6374	3	2.00	9.65e-06	675	0	3	7	5.38	1.57e-05
HUERSP1_12q12	1352	3	3.00	9.64e-06	28	3	8	8	8.00	2.88e-05
HERVH_6q24.1a	5585	3	3.00	9.38e-06	944	0	4	8	6.67	2.25e-05
HERVH_16p13.2a	5661	3	3.00	9.18e-06	462	1	5	9	9.30	1.84e-05
HERVIP10FH_4p13	7200	3	3.00	8.88e-06	672	3	5	5	5.81	1.46e-05
HERVH_2p12d	5711	3	1.00	8.7e-06	575	0	2	3	5.14	1.15e-05
HERVH_3p25.3	5686	3	2.00	8.39e-06	529	0	3	5	4.57	1.47e-05
HERVH_7q31.1c	4878	3	1.00	8.34e-06	1093	0	1	14	16.11	5.92e-05
ERV316A3_3q27.3d	3681	3	3.00	8.11e-06	38	3	3	8	8.25	8.58e-06
HERVH_14q32.31b	5813	3	2.00	8.06e-06	206	0	2	2	2.19	7.87e-06
LTR57_5p12b	1591	3	3.00	7.66e-06	29	3	3	6	6.50	1.4e-05
ERVLB4_19q13.12	4282	3	3.00	7.66e-06	34	3	5	8	6.67	7.66e-06
HML2_6p22.1	10368	3	1.00	7.59e-06	356	0	5	5	7.06	1.85e-05
HARLEQUIN_5q12.3	5509	3	2.00	7.47e-06	6060	1	3	36	52.21	0.000111
HERVL_6q14.1d	7182	3	3.00	7.18e-06	59	2	3	3	3.81	7.15e-06
MER34B_7q11.23d	1658	3	3.00	7.13e-06	56	0	2	11	7.83	6.49e-06
HERVL18_Xq24	3054	3	3.00	7.13e-06	5	3	5	5	5.00	7.13e-06
ERVLB4_19q13.42a	2790	3	3.00	7.13e-06	3	3	3	3	3.00	7.13e-06
MER101_6p25.2b	794	3	3.00	7.13e-06	3	3	3	3	3.00	7.13e-06
HERVH_5q21.2b	6847	3	3.00	6.98e-06	483	0	3	6	7.54	1.34e-05
ERVLE_7q36.1a	1229	3	3.00	6.97e-06	25	3	4	5	4.83	7.39e-06
MER4_Xq24d	8030	3	3.00	6.91e-06	73	3	6	9	10.45	1.4e-05
HERVL40_6q15	5419	3	3.00	6.89e-06	12	3	3	3	3.33	6.89e-06
ERVLB4_4q24g	8854	3	3.00	6.81e-06	266	3	3	26	29.45	9.18e-05
HERVS71_11q13.4	7441	3	2.00	6.79e-06	134	0	3	3	5.51	1.19e-05
HERVW_7q31.1a	7210	3	2.00	6.77e-06	218	0	2	3	2.60	7.42e-06
MER4_6q22.1a	3413	3	2.00	6.72e-06	19	2	5	5	5.33	1.3e-05
ERVLB4_4q28.1a	2030	3	3.00	6.64e-06	4	3	3	3	3.00	6.64e-06
ERVLE_2q14.1b	2415	3	3.00	6.63e-06	3	3	3	3	3.00	6.63e-06
ERV316A3_21q21.2g	3172	3	3.00	6.62e-06	50	3	3	4	3.50	6.63e-06
ERV316A3_5q12.1b	2268	3	3.00	6.62e-06	3	3	3	3	3.00	6.62e-06
HERVIP10F_2q23.3	7799	3	3.00	6.62e-06	7	3	3	3	3.00	6.62e-06
ERV316A3_13q12.12b	2547	3	3.00	6.62e-06	3	3	3	3	3.00	6.62e-06
HML5_3q26.2	1879	3	3.00	6.62e-06	6	3	3	3	3.00	6.62e-06
HERVL_12q21.1b	6619	3	2.00	6.6e-06	48	2	3	5	4.18	6.57e-06
MER101_5q35.2d	769	3	3.00	6.53e-06	3	3	3	3	3.00	6.53e-06
MER41_4q22.1c	2866	3	3.00	6.52e-06	6	3	3	3	3.00	6.52e-06
ERVLE_14q12k	983	3	3.00	6.52e-06	3	3	3	3	3.00	6.52e-06
ERVLE_6p25.1b	2889	3	3.00	6.52e-06	3	3	3	3	3.00	6.52e-06
LTR57_13q22.1	5024	3	3.00	6.52e-06	62	3	3	5	5.58	6.52e-06
ERVLE_8q23.1e	931	3	3.00	6.52e-06	3	3	3	3	3.00	6.52e-06
HERVH_19p13.2c	6219	3	3.00	6.45e-06	107	1	4	4	4.00	6.45e-06
ERVLB4_15q21.2	2460	3	3.00	6.45e-06	52	3	3	6	5.20	6.48e-06
MER41_14q32.12	3598	3	1.00	6.42e-06	36	0	4	5	4.33	7.08e-06
ERVL_4q13.1	2100	3	3.00	6.41e-06	3	3	3	3	3.00	6.41e-06
ERVLE_2p23.3b	5271	3	3.00	6.41e-06	24	3	3	4	3.83	6.42e-06
HERVP71A_10q11.22	4645	3	3.00	6.41e-06	8	3	3	3	3.25	6.41e-06
HARLEQUIN_4q24	7826	3	2.00	6.41e-06	4728	1	2	22	10.55	1.82e-05
ERV316A3_7q21.11h	3230	3	3.00	6.39e-06	3	3	3	3	3.00	6.39e-06
MER61_8q23.1b	4309	3	3.00	6.39e-06	46	3	3	7	6.25	6.39e-06
HERVEA_8q11.23b	5943	3	3.00	6.39e-06	187	3	3	3	3.17	6.39e-06
HERVH_2q35a	6093	3	2.00	6.39e-06	210	2	2	2	2.06	6.41e-06
HERVIP10FH_14q23.1	6314	3	2.00	6.39e-06	1328	1	3	6	7.95	8.23e-06
HERVH_12q13.2b	5829	3	2.00	6.39e-06	256	2	3	4	3.29	6.65e-06
MER4_Xq28f	9429	3	3.00	6.37e-06	6470	3	38	688	674.83	0.000977
HML1_Xq22.1	6626	3	3.00	6.37e-06	39	1	3	3	3.00	6.36e-06
HERVIP10FH_7q22.1	3238	3	3.00	6.36e-06	227	0	4	4	4.10	6.38e-06
HERVW_17q12a	1306	3	2.00	6.36e-06	39	0	4	4	4.00	6.37e-06
ERV316A3_6q12f	5689	3	3.00	6.36e-06	4	3	3	3	3.50	6.36e-06
PRIMA4_7q11.21a	1293	3	3.00	6.36e-06	3	2	3	3	3.00	6.36e-06
HERVH_4q28.3g	3305	3	3.00	6.36e-06	54	2	6	6	6.01	6.34e-06
LTR23_9q22.33b	1771	3	3.00	6.36e-06	38	3	3	7	5.17	6.36e-06
ERV316A3_8q24.3k	1872	3	3.00	6.36e-06	3	3	3	3	3.00	6.36e-06
HERV9_15q21.1b	4074	3	3.00	6.36e-06	91	3	3	3	3.00	7.01e-06
HERVH_Xp21.1a	3109	3	2.00	6.36e-06	372	2	3	3	3.09	7.03e-06
HERVH_6q12e	6829	3	3.00	6.36e-06	156	0	2	2	2.33	6.52e-06
ERV316A3_6p24.3e	1167	3	3.00	6.36e-06	3	3	3	3	3.00	6.36e-06
HERVK11_1p13.3	7029	3	3.00	6.36e-06	139	2	4	4	4.80	8.45e-06
HUERSP2_12q21.1	5365	3	3.00	6.36e-06	106	3	3	10	8.87	8.5e-06
LTR19_1q24.3	3864	3	3.00	6.36e-06	3	3	3	3	3.00	6.36e-06
ERV316A3_15q26.2c	1461	3	3.00	6.36e-06	3	3	3	3	3.00	6.36e-06
HERVL_2p11.2b	822	3	3.00	6.36e-06	3	3	3	3	3.00	6.36e-06
HERVL_12q21.1d	2729	3	3.00	6.36e-06	17	2	3	3	3.01	6.36e-06
HERVL40_6q24.1	3593	3	3.00	6.36e-06	5	3	4	4	4.00	6.36e-06
ERVLE_20q13.12b	7681	3	3.00	6.36e-06	50	3	3	6	5.33	6.36e-06
ERV316A3_3q26.1c	1130	3	3.00	6.36e-06	3	3	3	3	3.00	6.36e-06
ERVLB4_5p14.1i	3565	3	3.00	6.36e-06	6	3	3	3	3.00	6.36e-06
ERV316A3_21q22.3d	590	3	3.00	6.36e-06	3	3	3	3	3.00	6.36e-06
HERVL_4q24d	5669	3	2.00	6.36e-06	75	1	3	5	5.10	6.36e-06
HERV9_3q26.1	5714	3	3.00	6.3e-06	149	1	3	4	3.51	6.42e-06
HML3_4p16.1b	6939	3	3.00	6.04e-06	36	2	3	3	3.00	6.38e-06
MER101_5q35.3	1895	3	2.00	5.77e-06	41	0	2	4	4.00	3.23e-06
HERVH_12q22	6029	3	0.00	5.41e-06	760	0	0	6	3.65	6.16e-06
HERVH_Xp21.1b	2819	3	1.00	5.17e-06	300	0	1	1	2.47	5.11e-06
HERV9_1q25.1	14589	3	2.00	4.93e-06	819	2	5	5	6.47	1.7e-05
ERV316A3_8p23.2	682	3	3.00	2.76e-06	3	3	3	3	3.00	2.76e-06
ERV316A3_15q24.3a	3408	3	3.00	2.07e-06	3	3	3	3	3.00	2.07e-06
ERVLE_22q13.31d	1979	3	3.00	2.07e-06	16	3	3	6	4.50	2.07e-06
HERVH_Xq23a	4789	3	1.00	2.01e-06	1408	0	1	21	28.24	6.92e-05
ERVLE_19q13.12c	7061	3	3.00	1.99e-06	318	3	5	25	25.40	3.41e-06
ERVLE_13q14.13	2339	3	3.00	1.83e-06	32	3	4	5	4.50	1.84e-06
ERV316A3_4p13a	5395	3	3.00	1.83e-06	7	3	3	3	3.00	1.83e-06
MER4_Xq21.31m	6046	3	3.00	1.62e-06	8	0	1	3	2.00	8.37e-07
ERV316A3_5p13.3e	3570	3	3.00	1.57e-06	3	3	3	3	3.00	1.57e-06
ERVLE_11p15.2a	675	3	3.00	1.57e-06	3	3	3	3	3.00	1.57e-06
HERVIP10FH_2p14	2697	3	3.00	1.48e-06	54	3	3	3	3.00	1.48e-06
MER41_12p12.1b	5546	3	3.00	1.46e-06	30	2	3	6	5.00	1.46e-06
ERVLB4_2q37.1b	1379	3	3.00	1.46e-06	15	3	3	4	3.83	1.46e-06
HERVH_9p13.3b	4327	3	1.00	1.36e-06	98	0	3	3	3.04	1.64e-06
ERV316A3_6p22.1g	4162	3	3.00	1.36e-06	9	3	3	4	3.50	1.36e-06
ERV316A3_7p22.3	1973	3	3.00	1.32e-06	7	3	3	3	3.00	1.32e-06
HARLEQUIN_1q21.2	1737	3	2.00	1.31e-06	116	0	3	3	3.17	1.41e-06
HERVW_7p14.1	6326	3	1.00	1.27e-06	122	0	3	3	3.11	1.29e-06
HERVL_17q11.2	5433	3	2.00	9.94e-07	201	2	3	10	10.69	6.1e-06
HERVW_12p13.1	4349	3	3.00	9.77e-07	6	3	3	3	3.00	9.77e-07
MER4_2p11.2a	3867	3	3.00	8.54e-07	82	2	6	10	10.92	2.9e-06
HERVFRD_3p12.1	6372	3	3.00	8.32e-07	22	3	3	5	3.75	8.32e-07
ERVL_9q21.33	3191	3	3.00	8.27e-07	3	3	3	3	3.00	8.27e-07
ERV316A3_19q13.31	5265	3	3.00	8.21e-07	45	3	3	3	3.33	8.53e-07
HERVH_5q23.2g	6369	3	2.00	8.01e-07	841	0	3	4	6.03	6.86e-06
HERVK11_4q31.1	6680	3	2.00	7.98e-07	131	2	3	6	6.82	1.39e-06
ERVLE_8q24.3f	1351	3	3.00	7.98e-07	46	3	3	4	5.42	7.97e-06
ERVLE_4q21.3	5415	3	3.00	7.79e-07	28	3	3	4	4.50	7.99e-07
HML1_6q27b	1144	3	2.00	7.77e-07	13	1	3	3	3.00	1.33e-06
HERVIP10F_5p12a	4730	3	3.00	7.66e-07	128	1	3	3	3.09	7.81e-07
ERV316A3_6p25.2c	3985	3	3.00	7.66e-07	20	3	3	3	3.00	7.73e-07
HUERSP3B_17p11.2	7086	3	3.00	7.66e-07	36	3	3	6	5.20	8.53e-07
HERV3_3q21.3	5633	3	3.00	7.66e-07	45	3	3	4	3.83	7.73e-07
MER4_11p14.3	1645	3	2.00	6.57e-07	176	2	4	22	20.67	2.86e-06
MER101_3q13.13	7417	3	3.00	5.38e-07	42	3	6	7	7.17	1.3e-06
ERVLE_9q33.2c	4151	3	3.00	5.32e-07	3	3	3	3	3.00	5.32e-07
HERVL_12q21.1a	6208	3	3.00	5.17e-07	37	2	4	4	4.02	5.28e-07
ERV316A3_5p14.3e	3139	3	3.00	5.08e-07	3	3	3	3	3.00	5.08e-07
ERVLB4_1q25.1b	7259	3	3.00	5.06e-07	9	3	3	3	3.58	5.06e-07
HERVFRD_1q44	3705	3	3.00	4.77e-07	3	3	3	3	3.00	4.77e-07
MER4B_3p24.3	9556	3	3.00	4.54e-07	41	3	3	7	6.84	6.35e-06
LTR25_19q13.11	4006	3	3.00	4.34e-07	4	3	3	4	3.50	4.34e-07
HERVL18_6p22.1b	3078	3	3.00	4.23e-07	4	3	3	3	3.00	4.23e-07
HERVL66_4p16.3	4078	3	3.00	2.77e-07	5	3	3	3	3.00	2.77e-07
MER41_1p34.1b	794	3	3.00	2.69e-07	3	3	3	3	3.00	2.69e-07
HERVL18_1q24.2	6692	3	3.00	2.67e-07	4	3	3	3	3.00	2.67e-07
MER4_15q22.31b	1936	3	3.00	2.66e-07	8	3	3	4	3.50	2.66e-07
ERVLB4_12q23.2a	3366	3	3.00	2.66e-07	5	3	3	3	3.50	2.66e-07
HERVH_7q22.1a	6782	3	3.00	2.66e-07	157	1	3	3	3.57	3.17e-07
HERVEA_3p24.3b	6486	3	3.00	2.66e-07	275	2	3	3	3.35	2.92e-07
HERVL74_14q12	1465	3	3.00	2.11e-07	3	3	3	3	3.00	2.11e-07
HUERSP1_20p12.3	990	3	3.00	1.59e-07	3	3	3	3	3.00	1.59e-07
HUERSP3B_9p22.3	6825	3	3.00	8.64e-08	9	2	3	3	3.00	9.72e-08
HML2_11p15.4a	9554	3	2.00	8.64e-08	347	1	4	4	5.34	7.8e-06
MER4B_12q15a	1281	3	3.00	5.53e-08	25	3	3	5	4.83	5.53e-08
HERVL18_1p12	6677	3	3.00	5.44e-08	7	1	3	3	3.00	5.44e-08
ERV316A3_4q26k	964	3	3.00	5.44e-08	3	3	3	3	3.00	5.44e-08
HERVE_17q11.2	8821	3	3.00	5.13e-08	1464	0	4	10	9.46	7.75e-06
HERVFRD_4p15.32	2438	3	3.00	3.2e-08	3	3	3	3	3.00	3.2e-08
HERVH_1p21.1a	8517	3	2.00	2.49e-08	145	1	3	3	3.51	7.63e-08
ERVLE_4q13.3f	2045	3	3.00	1.89e-08	3	3	3	3	3.00	1.89e-08
ERV316A3_10q22.1a	7674	3	3.00	1.81e-08	124	3	3	11	11.42	2.74e-07
HERVK11_2p14	8696	3	3.00	1.5e-08	211	3	3	4	3.17	3.21e-07
ERVLE_11q22.3f	1078	3	3.00	1.25e-08	5	3	3	3	3.00	1.25e-08
HERVH_5p12b	4419	3	3.00	6.58e-09	163	3	4	4	4.00	2.59e-07
HUERSP2_22q11.22	1606	3	3.00	3.24e-09	28	3	4	6	5.00	8.21e-07
ERVLB4_3q27.1b	4718	3	3.00	4.65e-10	72	3	3	10	11.12	5.86e-10
HERVH_4q12a	5468	3	2.00	2.23e-10	260	2	3	3	3.88	1.91e-06
HARLEQUIN_4q13.2b	6479	3	3.00	6.77e-12	714	2	3	4	4.34	4.87e-07
HERVH_20p13c	6332	3	3.00	2.19e-12	206	3	3	3	4.52	2.34e-06
ERVLE_7q31.31a	3140	3	3.00	8.72e-16	135	3	7	20	24.66	1.78e-08
ERVLE_12p13.31c	3067	3	3.00	2.48e-18	34	3	3	3	3.20	1.98e-10
ERV316A3_1q32.3a	666	3	3.00	2.13e-20	3	3	3	3	3.00	2.13e-20
MER41_3q13.31b	8810	3	3.00	7.37e-21	23087	3	9	260	258.50	0.000333
HERVI_7p15.3	2952	3	3.00	3.55e-24	7	3	7	7	7.00	3.55e-24
HARLEQUIN_4p12	8330	3	3.00	9.17e-25	1509	3	8	18	15.42	5.08e-07
HML1_11q12.1	5381	3	3.00	1.36e-26	61	3	4	4	4.00	3.84e-07
HERVIP10FH_13q12.11	2027	3	3.00	2.16e-28	1014	3	3	3	3.19	1.63e-06
ERVLE_1q21.1c	3303	3	0.00	9.45e-29	24723	0	1	62	47.93	0.000256
HERVL_5p14.3a	5154	3	3.00	4.74e-30	62	3	3	3	3.01	5.86e-08
HERVFC1_2p11.2	5562	3	3.00	1.99e-33	1543	2	12	38	39.12	4.65e-05
HERVE_3p26.3	7010	3	3.00	1.46e-35	3329	3	27	56	63.56	8.31e-06
HML2_5q33.3	9180	2	0.00	1.48e-05	755	0	0	14	16.22	3.85e-05
MER61_6q13b	4927	2	2.00	1.48e-05	18	1	3	3	3.33	1.91e-05
HERVK11D_2q31.1	3791	2	2.00	1.31e-05	34	0	3	4	3.67	1.95e-05
HERVH_1p13.2c	2813	2	2.00	1.28e-05	112	2	2	2	3.03	1.31e-05
HARLEQUIN_17q21.33	7780	2	2.00	1.28e-05	6241	0	3	10	8.31	2.46e-05
HERVH_4q31.3c	7260	2	2.00	1.27e-05	176	2	2	2	2.30	1.28e-05
ERVLB4_10p12.1b	8217	2	2.00	1.27e-05	257	2	3	37	36.95	0.000158
HML6_12q24.12a	8100	2	2.00	1.27e-05	163	0	3	9	6.37	2.06e-05
HERVL_6q22.31c	6659	2	2.00	1.27e-05	90	2	2	3	2.55	1.27e-05
MER4B_12q23.3	9202	2	2.00	1.27e-05	106	2	2	18	13.60	1.81e-05
MER4_1p13.2b	6886	2	2.00	1.27e-05	73	0	2	4	3.92	1.27e-05
MER34B_19q13.2	5231	2	2.00	1.27e-05	214	2	2	12	11.62	1.37e-05
ERV316A3_15q15.1a	5733	2	2.00	1.27e-05	38	2	2	4	3.15	1.29e-05
HML6_16p11.2	8599	2	2.00	1.27e-05	216	2	2	8	7.93	1.27e-05
ERVLE_6p22.1b	2758	2	2.00	1.27e-05	50	2	2	2	4.00	1.28e-05
ERVLE_1p22.3a	3150	2	2.00	1.27e-05	48	2	3	6	6.50	1.27e-05
MER4_4p12a	4225	2	2.00	1.27e-05	24	2	3	3	3.00	1.27e-05
MER61_2q31.1c	2659	2	2.00	1.27e-05	45	0	2	8	7.67	1.27e-05
ERVLE_1q41m	4770	2	2.00	1.27e-05	14	2	2	2	2.00	1.27e-05
MER41_1p21.2	2043	2	2.00	1.27e-05	5	2	2	2	2.00	1.27e-05
MER61_1q25.1c	6382	2	2.00	1.27e-05	41	2	3	6	5.75	1.27e-05
ERVLB4_14q21.3d	3934	2	2.00	1.27e-05	7	2	2	2	2.00	1.27e-05
HERVFH19_12p11.21	3502	2	2.00	1.27e-05	23	2	2	3	2.25	1.27e-05
MER61_5q23.1	5040	2	2.00	1.27e-05	4	2	2	2	2.00	1.27e-05
ERV316A3_7q36.2e	3394	2	2.00	1.27e-05	21	2	2	3	2.50	1.27e-05
ERVLE_4q34.3f	2929	2	2.00	1.27e-05	2	2	2	2	2.00	1.27e-05
ERVLE_11q22.3i	1439	2	2.00	1.27e-05	2	2	2	2	2.00	1.27e-05
ERVLE_11p12a	2296	2	2.00	1.27e-05	11	2	2	2	2.33	1.27e-05
ERVLE_4q12b	1181	2	2.00	1.27e-05	6	2	2	2	2.00	1.27e-05
ERV316A3_5q14.3c	3642	2	2.00	1.27e-05	2	2	2	2	2.00	1.27e-05
HERVL40_18q12.2	2116	2	2.00	1.27e-05	3	2	2	2	2.00	1.27e-05
ERVLE_22q13.31c	1307	2	2.00	1.27e-05	2	2	2	2	2.00	1.27e-05
MER101_6q22.32b	2061	2	2.00	1.27e-05	3	2	3	3	3.00	1.27e-05
ERVLE_18q22.3c	804	2	2.00	1.27e-05	2	2	2	2	2.00	1.27e-05
ERV316A3_10q21.2b	1681	2	2.00	1.27e-05	2	2	2	2	2.00	1.27e-05
HERVL18_13q13.1	3308	2	2.00	1.27e-05	2	2	2	2	2.00	1.27e-05
ERV316A3_3p21.31c	3904	2	2.00	1.27e-05	2	2	2	2	2.00	1.27e-05
ERVLE_2q32.2a	1109	2	2.00	1.27e-05	2	2	2	2	2.00	1.27e-05
ERVLB4_3p12.2b	1482	2	2.00	1.27e-05	2	2	2	2	2.00	1.27e-05
ERV316A3_17p12b	3504	2	2.00	1.27e-05	2	2	2	2	2.00	1.27e-05
LTR25_1q24.2	1016	2	2.00	1.27e-05	2	2	2	2	2.00	1.27e-05
HERVH48_8q24.23	6490	2	2.00	1.27e-05	54	1	2	3	2.50	1.27e-05
HERVL_13q21.31c	6904	2	2.00	1.27e-05	48	0	2	2	2.02	1.27e-05
MER4B_8q24.3	5091	2	2.00	1.26e-05	55	0	2	3	2.75	1.27e-05
MER4_Un_KI270743v1	989	2	1.00	1.26e-05	462	0	2	41	39.69	0.0001
LTR25_3p22.1	6368	2	2.00	1.19e-05	148	0	2	25	27.83	7.84e-05
HERVIP10FH_3q13.33	7044	2	1.00	1.19e-05	631	1	2	4	5.58	1.38e-05
HERV9_3q25.1	6536	2	1.00	1.16e-05	510	0	2	5	4.39	1.56e-05
HERVH_17p12	5192	2	1.00	9.04e-06	865	0	1	2	2.62	9.59e-06
HERVL_5q21.2a	3206	2	2.00	8.87e-06	9	2	4	4	4.00	1.29e-05
MER4_4p11a	980	2	0.00	8.2e-06	352	0	2	6	9.47	2.49e-05
HERVH_2q23.3a	5848	2	2.00	7.82e-06	340	1	2	4	2.83	8.51e-06
HERVH_6q27a	6011	2	1.00	7.73e-06	669	0	3	3	4.16	9.46e-06
HERVH_12q24.21	7646	2	2.00	7.71e-06	781	2	2	9	13.33	8.45e-06
HERVEA_12p13.31	2706	2	2.00	7.66e-06	154	1	2	3	2.43	9.21e-06
MER41_4q22.1a	2941	2	2.00	7.66e-06	57	2	2	4	3.17	7.83e-06
MER41_8q12.1b	3149	2	2.00	7.66e-06	22	2	2	2	2.67	7.66e-06
ERV316A3_2q14.1c	1388	2	2.00	7.66e-06	10	2	2	2	2.00	7.66e-06
ERVLE_13q31.1g	2688	2	2.00	7.66e-06	2	2	2	2	2.00	7.66e-06
ERVLE_12q23.3a	578	2	2.00	7.66e-06	2	2	2	2	2.00	7.66e-06
ERV316A3_4q28.1a	2013	2	2.00	7.66e-06	2	2	2	2	2.00	7.66e-06
ERVLB4_19q13.31a	1625	2	2.00	7.66e-06	2	2	2	2	2.00	7.66e-06
ERV316A3_6p22.1c	1189	2	2.00	7.66e-06	2	2	2	2	2.00	7.66e-06
ERV316A3_3p12.2e	751	2	2.00	7.66e-06	2	2	2	2	2.00	7.66e-06
ERV316A3_14q12d	2258	2	2.00	7.66e-06	2	2	2	2	2.00	7.66e-06
HERVH_3p24.3d	5049	2	2.00	7.59e-06	303	0	3	4	4.52	4.8e-06
HERVH_2p16.3a	8991	2	2.00	7.52e-06	298	1	3	3	3.91	9.91e-06
HERVH_18q11.2	5037	2	1.00	7.26e-06	584	0	1	17	14.40	2.83e-05
HERVH_4p15.33c	5792	2	1.00	7.23e-06	388	0	1	4	2.09	8.29e-06
HERVH_4q31.1b	2080	2	2.00	7.2e-06	64	1	5	5	5.21	2.05e-05
HERVH_2p16.2	2641	2	2.00	7.16e-06	90	0	2	2	2.16	7.17e-06
HERVH_19q13.42d	6734	2	2.00	7.13e-06	368	1	2	12	11.82	1.14e-05
MER41_Xq25c	2684	2	2.00	7.13e-06	4	2	2	2	2.00	7.13e-06
MER4_5p12b	2492	2	2.00	7.13e-06	29	2	2	2	2.33	7.13e-06
HML6_12p11.21	1233	2	2.00	7.13e-06	55	1	2	2	2.22	7.13e-06
HML5_2q14.3	5521	2	2.00	7.12e-06	19	1	2	2	2.00	6.94e-06
HERVK11D_6q22.31	7263	2	2.00	6.91e-06	48	1	2	2	2.50	6.97e-06
HERVH_4q35.2c	5955	2	2.00	6.9e-06	595	0	2	2	3.04	7.35e-06
HERVK11_12q23.3b	5203	2	2.00	6.81e-06	196	1	2	2	2.71	9.26e-06
HERVL_2q14.3d	9390	2	2.00	6.81e-06	26	2	2	2	2.00	6.81e-06
ERVLE_5p15.31a	975	2	2.00	6.81e-06	2	2	2	2	2.00	6.81e-06
ERVLE_4q25e	2600	2	2.00	6.81e-06	3	2	2	2	2.00	6.81e-06
PRIMA41_17q21.31b	6380	2	2.00	6.74e-06	274	2	3	11	10.17	3.19e-05
HML3_4q34.2	7030	2	2.00	6.67e-06	328	0	2	2	2.11	7.75e-06
HERVH_2q32.1d	5639	2	1.00	6.64e-06	287	0	1	1	1.17	7.38e-06
PRIMA41_1p36.13a	1945	2	1.00	6.64e-06	27	0	1	3	2.37	6.62e-06
HERVH_16p12.3	6765	2	1.00	6.63e-06	358	0	1	30	28.13	0.000107
HERVH_5q31.1b	6488	2	2.00	6.63e-06	404	0	2	3	3.80	7.22e-06
HERVH48_8q12.3	3360	2	2.00	6.62e-06	268	1	2	3	3.62	6.63e-06
HERVL_12q21.31e	5666	2	2.00	6.62e-06	35	2	2	2	2.00	6.63e-06
MER4_10p12.33	6491	2	2.00	6.62e-06	18	1	2	2	3.03	6.62e-06
HERVL40_9p24.1b	4638	2	2.00	6.62e-06	3	2	2	2	2.00	6.62e-06
ERVLE_2q23.3a	2023	2	2.00	6.62e-06	7	2	2	3	2.50	6.62e-06
ERVLB4_6p22.1a	976	2	2.00	6.62e-06	4	2	2	2	2.00	6.62e-06
HERVL18_2q23.1	6238	2	2.00	6.62e-06	2	2	2	2	2.00	6.62e-06
ERVLE_7q36.1d	803	2	2.00	6.62e-06	2	2	2	2	2.00	6.62e-06
