## RunInfo	version:0.6.5	annotated_features:14968	total_fragments:162124633	pair_mapped:112838374	pair_mixed:41848096	single_mapped:0	unmapped:7438163	unique:100130303	ambig:54556167	overlap_unique:555828	overlap_ambig:4629444
transcript	transcript_length	final_count	final_conf	final_prop	init_aligned	unique_count	init_best	init_best_random	init_best_avg	init_prop
ERVLB4_11q22.3d	1137	8	8.00	1.2e-07	8	8	8	8	8.00	1.2e-07
MER4B_4q13.3e	3782	8	8.00	1.15e-07	48	8	8	8	8.25	1.15e-07
LTR25_2p13.3	4256	8	8.00	1.01e-07	37	7	8	8	8.17	1.01e-07
MER41_13q14.3	5448	8	8.00	1.01e-07	46	8	9	10	9.79	1.01e-07
ERVLE_12p13.32	1745	8	8.00	5.12e-08	87	8	12	14	13.75	5.12e-08
HERVH_11p15.1a	6221	8	5.00	3.09e-08	8293	2	5	16	15.96	4.37e-08
ERVLB4_8q23.3c	3060	8	8.00	2.95e-08	8	8	8	8	8.00	2.95e-08
HERVH_7q36.1a	6200	8	8.00	2.57e-08	58792	2	17	80	81.11	2.17e-07
MER61_1q25.1c	6382	8	8.00	2.06e-08	57	8	9	10	10.00	2.06e-08
ERVLE_11q22.3g	1414	8	8.00	2.06e-08	107	8	8	8	9.83	2.06e-08
HERVK11_11p15.2	7584	8	8.00	1.73e-08	246	8	12	13	12.86	1.84e-08
HERV9_6p22.3	8896	8	7.00	1.02e-08	340	6	9	9	9.07	1.02e-08
HERVIP10F_1q25.1	3623	8	8.00	8.61e-09	46	4	8	9	8.33	8.6e-09
ERVLB4_12p13.32	7040	8	8.00	5.05e-09	8	8	8	8	8.00	5.05e-09
MER41_17q22d	3906	8	8.00	4.23e-09	54	8	8	9	8.50	2.24e-07
ERVLE_6q14.1h	7175	8	8.00	2.5e-09	91	8	8	11	10.00	2.5e-09
HERVL_12q14.2a	7088	8	8.00	2.11e-09	87	6	8	8	8.25	2.11e-09
HERVL40_4q28.3b	3152	8	8.00	2.09e-09	8	8	8	8	8.00	2.09e-09
HERVL_5q31.3b	2259	8	8.00	1.03e-09	15	7	8	8	8.00	1.03e-09
MER4_12p12.1	7275	8	8.00	4.65e-10	52	8	8	9	9.50	4.65e-10
MER61_21q22.3	5922	8	8.00	3.6e-10	42	8	9	9	9.00	3.6e-10
MER41_9q31.1c	7729	8	8.00	3.28e-10	24	8	8	8	8.00	3.28e-10
ERVLE_2q37.3b	1922	8	8.00	2.53e-10	10	8	10	10	10.00	2.53e-10
ERV316A3_21q22.3d	590	8	8.00	7.38e-11	8	8	8	8	8.00	7.38e-11
ERVLB4_12q13.12a	2842	8	8.00	7.38e-11	61	8	8	9	9.00	7.38e-11
HERVFH21_14q32.31b	2298	8	8.00	7.38e-11	8	7	8	8	8.00	7.38e-11
HML3_3q13.11a	7035	8	6.00	3.65e-11	118	5	11	12	11.20	1.12e-10
ERV316A3_7q36.1a	1883	8	0.00	3.12e-11	9	0	4	5	6.00	3.1e-11
MER41_19q13.2c	2251	8	8.00	2.15e-11	16	8	8	8	8.00	2.15e-11
HUERSP3B_3q23	10271	8	8.00	1.07e-11	1351	8	9	14	17.41	1.07e-11
MER61_16p12.3	5074	8	8.00	7.5e-12	17	7	9	9	9.00	7.5e-12
HERVH_4q24c	5762	8	8.00	5.93e-12	39898	5	30	63	56.49	1.19e-06
HERVL_4q22.2	7411	8	8.00	3.1e-12	1584	8	9	59	57.33	2.93e-10
HERVH_2q24.1a	4551	8	8.00	2.18e-12	15507	3	8	17	17.39	8.41e-09
HERV4_2q31.1	5954	8	8.00	1.85e-12	41	8	8	8	8.33	1.85e-12
HERVH_8q12.1	6630	8	8.00	7.64e-13	7653	7	14	22	19.35	2.4e-09
MER41_15q21.2a	3078	8	8.00	6.52e-13	24	8	9	9	9.33	6.52e-13
MER4B_Xp11.22	9075	8	8.00	3.08e-13	77	8	12	15	14.00	3.09e-13
MER61_2q11.2	7627	8	8.00	2.71e-13	164	8	12	14	12.58	2.16e-09
MER34B_7q36.3c	1199	8	8.00	2.71e-13	41	8	8	9	9.00	2.71e-13
HERVH_3q27.3c	5702	8	7.00	1.23e-13	211861	6	80	204	219.54	1.54e-05
PABLA_19q13.32	1747	8	8.00	5.72e-14	18	8	10	10	10.00	6.04e-14
HERVIP10F_11q13.3	2293	8	8.00	5.21e-14	30	8	8	8	8.00	5.21e-14
ERV316A3_5q14.3a	1389	8	8.00	3.71e-14	9	8	9	9	9.00	3.71e-14
ERVLE_16q12.1b	716	8	8.00	3.48e-14	8	8	8	8	8.00	3.48e-14
ERV316A3_Xq26.3a	1187	8	8.00	3.39e-14	8	8	8	8	8.00	3.39e-14
ERV316A3_13q13.3c	5495	8	8.00	3.29e-14	8	8	8	8	8.00	3.29e-14
HERVH_4q33b	4639	8	7.00	3.19e-14	86985	3	15	52	47.77	2.19e-06
HML3_19p13.2e	1282	8	8.00	3e-14	52	8	12	12	12.00	3.5e-10
HERVIP10F_19p13.2a	9578	8	8.00	2.93e-14	74	8	8	8	9.42	1.45e-13
HML2_19q13.42	5697	8	8.00	2.88e-14	2338	5	20	23	24.14	3.31e-08
ERVLE_9q21.31a	2216	8	8.00	2.74e-14	12	8	8	8	8.50	2.74e-14
ERV316A3_1q24.2b	1968	8	8.00	2.42e-14	8	8	8	8	8.00	2.42e-14
MER41_5q15a	6225	8	8.00	2.41e-14	76	8	8	8	8.00	2.48e-14
ERV316A3_10p13a	1466	8	8.00	2.39e-14	8	8	8	8	8.00	2.39e-14
ERV316A3_9q21.33	1350	8	8.00	2.37e-14	17	8	8	8	8.00	2.37e-14
HERV9_7q21.13	9405	8	8.00	2.36e-14	1236	5	25	25	25.82	3.91e-08
HERVFRD_Yp11.2b	3008	8	8.00	2.25e-14	10	8	8	8	8.00	2.25e-14
ERVLE_4q21.1c	553	8	8.00	2.25e-14	8	8	8	8	8.00	2.25e-14
MER61_Xp11.22a	5251	8	8.00	2.23e-14	45	8	8	8	8.00	2.23e-14
HERVL74_19q13.41b	827	8	8.00	2.16e-14	8	8	8	8	8.00	2.16e-14
HARLEQUIN_13q12.12	6288	8	8.00	2.08e-14	182	7	9	9	9.00	3.41e-10
MER41_1p34.1a	1138	8	8.00	1.9e-14	8	8	8	8	8.00	1.9e-14
HERVL_Xq21.33a	1720	8	8.00	1.88e-14	11	7	8	8	8.00	1.88e-14
ERV316A3_9q34.2a	4247	8	8.00	1.78e-14	37	8	8	8	8.50	1.81e-14
HERVK11_Xp11.3	3771	8	8.00	1.62e-14	245	8	18	19	19.59	2.96e-09
HERVEA_19p13.2	5547	8	8.00	1.61e-14	70	8	10	10	10.00	6.38e-12
HERVH_5q23.2f	7971	8	7.00	1.61e-14	8220	7	12	26	27.20	9.34e-08
HARLEQUIN_17q25.3b	5330	8	8.00	1.56e-14	188	8	15	17	16.09	1.7e-09
ERVLB4_4q24f	2776	8	8.00	1.55e-14	28	8	9	9	9.50	1.55e-14
HERVFH21_1p36.31	9987	8	8.00	1.51e-14	319	8	9	9	13.37	4.24e-13
HERVL_7q31.1a	2067	8	8.00	1.42e-14	32	8	8	8	8.00	5.95e-14
HERV4_5q22.1	7344	8	8.00	1.36e-14	13	8	8	8	8.00	1.36e-14
MER61_3q28	5465	8	8.00	1.36e-14	98	8	8	10	10.82	1.44e-14
PRIMA41_5q35.2	1373	8	8.00	1.26e-14	11	8	8	9	9.00	1.26e-14
HERV9_Xq23a	4250	8	8.00	1.25e-14	357	8	27	29	28.03	1.24e-08
ERVLE_20q13.12d	590	8	8.00	1.11e-14	8	8	8	8	8.00	1.11e-14
HERVH_21q21.1e	6317	8	7.00	1.1e-14	71294	6	13	39	47.16	5.29e-07
HERVH_21q21.1c	6031	8	8.00	1.1e-14	50842	5	23	56	51.37	4.49e-07
MER61_15q11.2b	2939	8	8.00	1.07e-14	90	8	8	11	9.33	1.18e-14
HERVIP10FH_6q15a	4122	8	8.00	1.06e-14	115	8	8	8	8.33	6.1e-10
HUERSP2_6q27	555	8	8.00	1.05e-14	8	8	8	8	8.00	1.05e-14
HERVI_22q13.2	2999	8	8.00	9.64e-15	127	8	10	20	19.37	6.48e-12
HERVIP10FH_6q15b	5907	8	8.00	9.49e-15	106	7	8	8	8.00	1.01e-12
HERVH_1q23.3	5221	8	8.00	9.09e-15	13583	7	15	34	35.44	4.03e-07
HERVL_3q13.2	6790	8	8.00	8.69e-15	23328	8	37	903	898.00	0.000162
HERVL18_2p13.3	3349	8	8.00	7.76e-15	28	8	8	8	8.50	7.76e-15
HERVH_2q33.1b	6307	8	7.00	7.56e-15	296916	7	687	1248	1220.56	2.61e-05
HERVH_9q21.31b	6198	8	7.00	7.42e-15	120250	5	41	132	129.54	8.72e-06
HERVH_Yq11.221a	6146	8	8.00	7.39e-15	13569	7	20	31	32.53	4.16e-07
MER34B_19p13.11	3922	8	8.00	7.32e-15	130	8	9	13	11.83	7.32e-15
HERVH_7p22.1a	5202	8	7.00	7.06e-15	74846	7	31	72	75.32	1.32e-06
HERVH_17q22b	8740	8	7.00	6.84e-15	1326	6	12	14	15.45	6.25e-10
ERVL_12q24.33	1882	8	8.00	6.74e-15	9	8	8	8	8.00	6.74e-15
ERVLE_7q21.3a	3339	8	8.00	6.64e-15	37	8	8	8	8.67	6.64e-15
HERVH_11q23.3a	4219	8	8.00	6.41e-15	179134	6	90	247	252.84	6.94e-06
HERVH_Xq23m	5557	8	7.00	5.82e-15	382790	5	156	390	403.27	8.39e-05
HERVH_2p22.2b	4587	8	8.00	5.73e-15	35688	7	47	69	72.86	6.12e-08
HERVH_13q32.2	5892	8	7.00	5.5e-15	113865	6	72	210	194.57	8.67e-06
HML2_11q12.1	5715	8	8.00	5.49e-15	97	7	9	9	9.62	1.08e-11
HERVH_5q15a	5593	8	8.00	5.08e-15	35316	6	16	47	45.85	1.2e-07
HARLEQUIN_10q21.2b	6177	8	8.00	3.34e-15	333	7	11	12	12.51	1.4e-09
ERVLE_15q13.2	3293	8	0.00	1.85e-15	61	0	13	19	19.83	7.32e-15
HERVH_3q28e	5750	8	8.00	1.64e-15	121753	8	34	121	107.40	8.97e-06
HERVH_10q23.32	5980	8	8.00	1.34e-15	64901	6	22	60	53.95	2.33e-07
HERVH_2q34b	5353	8	7.00	9.44e-16	41269	4	22	63	58.58	2.43e-07
HERVH_18q11.2	5037	8	8.00	8.86e-16	122335	6	83	309	327.30	1.81e-05
HERVH_8p23.1e	6282	8	8.00	7.18e-16	50320	8	32	48	58.46	4.95e-07
HERVH_6q14.1e	5709	8	8.00	1.93e-16	44034	5	19	35	36.30	1.52e-07
MER34B_5q35.1	4277	8	8.00	1.7e-16	89	8	8	8	8.50	2.01e-16
HERVH_3p26.3b	4356	8	8.00	1.17e-18	124822	7	53	184	171.21	2.83e-06
HERVH_14q21.2a	4771	8	8.00	7.46e-19	121365	5	70	184	173.86	2.41e-06
HERVH_5q31.1c	5649	8	8.00	6.6e-19	247212	8	120	288	276.19	1.42e-05
HERVH_13q13.2	4095	8	7.00	4.67e-19	386562	6	252	1012	1040.34	0.000127
HERVH_6q22.31b	6033	8	8.00	3.68e-19	168533	7	65	161	151.59	1.01e-05
HERVH_3q26.1a	5863	8	8.00	3e-19	96263	7	55	136	133.32	5.23e-06
HERVH_2p14a	5125	8	8.00	1.29e-20	165465	7	49	222	224.61	4.39e-05
HERVH_4p15.33a	5686	8	7.00	5.97e-21	56726	7	19	55	51.88	2.25e-06
HERVH_8q21.13a	5580	8	8.00	6.43e-22	461370	8	322	1555	1559.52	0.000179
HERVH_4p15.33d	6029	8	8.00	8.75e-23	220941	8	116	324	337.27	2.06e-05
MER101_7q11.23	4684	7	7.00	2.37e-05	108	5	7	10	10.08	2.36e-05
ERVLB4_3p12.3b	3946	7	7.00	6.88e-06	12	7	7	8	7.53	6.88e-06
MER41_6q21a	1844	7	7.00	4.09e-06	37	7	7	7	7.33	4.09e-06
MER61_14q23.3	6043	7	7.00	2.39e-06	24	7	7	7	7.00	2.39e-06
HERVW_1q42.13	9046	7	7.00	2.01e-06	181	5	8	8	8.17	2.01e-06
HERVL_Xq21.2a	6461	7	7.00	1.7e-06	34	5	7	7	7.00	1.7e-06
HML3_8q11.23b	7014	7	6.00	1.41e-06	254	5	6	7	6.33	1.41e-06
HARLEQUIN_3q22.2	6708	7	6.00	1.03e-06	547	3	8	10	8.94	1.03e-06
MER4_Xq21.33a	1358	7	7.00	9.93e-07	10	7	7	7	7.00	9.93e-07
MER4_5p12d	5575	7	7.00	8.32e-07	701	7	9	10	10.92	8.6e-07
MER4_4q28.3c	3465	7	7.00	2.9e-07	11	7	7	7	7.00	2.9e-07
ERVLE_5q21.1a	2677	7	7.00	2.21e-07	36	7	8	9	8.50	2.21e-07
MER4_2q21.1a	642	7	7.00	2.06e-07	18	0	4	8	6.67	7.46e-08
MER4_4q13.3c	2257	7	7.00	1.71e-07	8	7	7	7	7.00	1.71e-07
HML3_7p14.2	2350	7	7.00	1.43e-07	564	0	8	11	10.18	2.05e-07
ERVL_1p34.2	1282	7	7.00	1.24e-07	7	7	7	7	7.00	1.24e-07
HERVIP10FH_19q13.41	2910	7	7.00	1.2e-07	31	5	9	9	9.00	1.2e-07
ERVLB4_10q23.31b	5422	7	7.00	8.44e-08	8	7	8	8	8.00	8.44e-08
HML3_9q34.13	5439	7	6.00	7.07e-08	286	1	7	8	7.19	7.38e-08
LTR25_14q24.2	2195	7	7.00	5.96e-08	7	7	7	7	7.00	5.96e-08
HERV9_11q22.3	7326	7	7.00	5.94e-08	942	7	9	9	9.75	9.02e-08
HERVH_18q21.32	5487	7	7.00	4.83e-08	3342	4	8	12	12.07	5.31e-08
PABLA_7q21.13	3313	7	7.00	4.19e-08	8	7	7	7	7.00	4.19e-08
MER34B_3q13.32a	626	7	7.00	3.56e-08	7	7	7	7	7.00	3.56e-08
MER41_6q14.1c	1606	7	7.00	2.94e-08	9	7	7	7	7.00	2.94e-08
ERV316A3_1q21.3b	3771	7	7.00	2.94e-08	7	7	7	7	7.00	2.94e-08
HERVH_19q13.32b	1746	7	7.00	2.47e-08	87	6	8	9	8.61	2.47e-08
ERVLE_7q36.2d	3487	7	7.00	2.46e-08	18	7	7	7	7.00	2.46e-08
HERVFRD_Xq21.33c	2755	7	7.00	2.46e-08	8	7	8	8	8.00	2.46e-08
HERVIP10F_11q21	8374	7	7.00	2.31e-08	13	7	7	7	7.00	2.31e-08
MER61_7p21.3b	4808	7	7.00	2.06e-08	7	7	7	7	7.00	2.06e-08
MER41_17p11.2a	4253	7	7.00	1.28e-08	32	7	7	9	8.50	1.28e-08
ERV316A3_8q24.12c	5879	7	7.00	1.22e-08	23	7	7	7	7.50	1.32e-08
HARLEQUIN_Xq11.1	7659	7	7.00	1.22e-08	359	7	8	8	8.11	1.75e-08
HERVW_3q26.32	5565	7	6.00	1.22e-08	911	4	8	10	10.26	1.25e-08
HUERSP2_Yq11.221	4370	7	7.00	1.02e-08	8	7	7	7	7.00	1.02e-08
LTR19_19p13.2c	2303	7	7.00	8.56e-09	29	5	7	7	7.33	8.56e-09
ERVLE_22q13.2a	958	7	7.00	8.56e-09	9	7	7	7	7.00	8.56e-09
MER61_12q14.2	5198	7	7.00	8.21e-09	62	7	8	10	9.33	8.21e-09
HERVH_7q11.23a	5944	7	7.00	6.32e-09	4861	4	14	19	21.68	6.45e-09
HERVH_8q24.23b	4472	7	7.00	1.76e-09	63577	5	21	61	64.68	2.4e-06
HUERSP3B_2p15	3192	7	7.00	1.03e-09	8	7	7	7	7.00	1.03e-09
ERVLE_6q27c	1045	7	7.00	8.68e-10	7	7	7	7	7.00	8.68e-10
HML6_20p13	5903	7	7.00	8.13e-10	84	7	7	7	7.67	8.27e-10
HERVL_22q12.3a	1639	7	6.00	4.35e-10	53	6	11	12	11.50	4.35e-10
HERVIP10F_7p21.3	8864	7	7.00	3.02e-10	10	7	7	7	7.00	3.02e-10
HARLEQUIN_10q21.3	2094	7	7.00	3.02e-10	56	7	16	16	16.17	3.02e-10
ERV316A3_4p12g	3604	7	7.00	1.49e-10	25	7	7	8	7.75	1.49e-10
ERVLB4_8p23.1n	609	7	6.00	1.31e-10	376	2	83	84	84.12	2.96e-07
HML5_18q21.2	2627	7	7.00	1.25e-10	8	7	7	7	7.00	1.25e-10
HERVL40_1p31.1c	3023	7	7.00	1.05e-10	8	7	7	7	7.00	1.05e-10
HERVL74_10q21.1	7395	7	7.00	7.38e-11	102	7	7	7	7.57	7.38e-11
ERVLE_15q26.3c	1004	7	7.00	3.72e-12	7	7	7	7	7.00	3.72e-12
ERVLB4_10q25.3	5595	7	7.00	3.13e-12	16	7	8	8	8.00	2.43e-07
MER34B_Xq24	739	7	7.00	2.62e-12	7	7	7	7	7.00	2.62e-12
HERVL74_7p21.3	5888	7	7.00	1.84e-12	63	7	7	8	7.95	1.84e-12
HERV9_Xq13.1	5343	7	7.00	1.55e-12	1280	7	20	24	21.70	1.16e-09
ERVLE_7q36.2c	1761	7	7.00	1.08e-12	7	7	7	7	7.00	1.08e-12
HERVL_Xq13.3b	4626	7	7.00	1.03e-12	30	7	8	10	8.83	1.03e-12
ERV316A3_13q13.3b	1809	7	7.00	1.96e-13	7	7	7	7	7.00	1.96e-13
MER4B_5q13.3	4918	7	7.00	1.45e-13	43	7	7	8	7.83	1.45e-13
HERVL40_3q12.2	4834	7	7.00	5.61e-14	10	7	7	7	7.00	5.61e-14
HML3_10q21.1	7311	7	7.00	4.29e-14	753	6	9	16	16.75	2.08e-06
ERVLB4_10q23.33c	6018	7	7.00	3.7e-14	15	7	7	8	8.33	3.7e-14
HERVL_12q21.31l	2044	7	7.00	3.07e-14	19	7	7	7	7.00	4.61e-14
PRIMA4_8q22.3	504	7	7.00	2.47e-14	7	7	7	7	7.00	2.47e-14
HUERSP1_2q31.1a	7768	7	7.00	2.35e-14	42	7	7	7	8.25	2.35e-14
HERVIP10F_2q14.1	5660	7	7.00	2.3e-14	25	7	7	8	8.00	2.3e-14
ERVLB4_11q23.3c	4929	7	7.00	2.29e-14	12	7	7	7	7.00	2.29e-14
HERVP71A_3p26.1	8998	7	7.00	2.24e-14	26	7	8	8	8.00	2.23e-13
HERVH_12q24.32	4415	7	7.00	2.19e-14	725	5	8	10	8.88	8.13e-12
MER34B_10q25.3b	4728	7	7.00	2.18e-14	39	7	7	7	7.00	2.25e-14
ERVLE_1p34.2a	1329	7	7.00	2.1e-14	7	7	7	7	7.00	2.1e-14
ERV316A3_11q23.3f	6269	7	7.00	2.07e-14	28	7	7	7	7.00	2.07e-14
ERVLE_6q14.1f	1388	7	7.00	2.03e-14	7	7	7	7	7.00	2.03e-14
HERVFH21_13q21.1	5562	7	7.00	2.01e-14	27	7	8	8	8.00	1.49e-10
HML6_16p11.2	8599	7	7.00	1.94e-14	342	7	7	9	7.95	1.98e-11
HUERSP3B_22q12.1	1964	7	7.00	1.93e-14	20	7	8	8	8.00	3.03e-13
HERVH_14q32.31c	1203	7	7.00	1.9e-14	82220	1	27	171	154.25	1.77e-05
HERVIP10F_1p35.2b	9371	7	7.00	1.86e-14	32	7	7	7	7.50	1.86e-14
ERVLB4_1q25.1b	7259	7	7.00	1.83e-14	16	7	7	7	7.83	1.83e-14
HERVH_9q33.1a	5684	7	7.00	1.79e-14	116567	6	60	164	159.23	7.53e-06
HERV3_14q12	1906	7	7.00	1.76e-14	47	7	7	8	8.83	1.76e-14
HERVL32_2p15a	2721	7	7.00	1.75e-14	8	7	7	7	7.00	1.75e-14
ERV316A3_7p14.1b	3004	7	7.00	1.68e-14	7	7	7	7	7.00	1.68e-14
ERVLE_16p11.2d	1825	7	7.00	1.67e-14	18	7	7	7	7.50	1.67e-14
ERV316A3_8q22.3c	4491	7	7.00	1.61e-14	263	7	7	7	9.83	8.53e-07
HUERSP2_6p21.32	2138	7	7.00	1.6e-14	7	7	7	7	7.00	1.6e-14
ERVLE_7p22.1a	571	7	7.00	1.57e-14	7	7	7	7	7.00	1.57e-14
HERVL74_14q12	1465	7	7.00	1.55e-14	7	7	7	7	7.00	1.55e-14
HARLEQUIN_4q13.2b	6479	7	7.00	1.52e-14	245	7	9	9	9.36	5.76e-09
ERVLE_8q11.23c	2543	7	7.00	1.51e-14	8	7	8	8	8.00	1.51e-14
MER61_17p13.1	6405	7	7.00	1.33e-14	191	7	9	11	12.33	4.36e-11
LTR57_10q22.3	1378	7	7.00	1.24e-14	7	7	7	7	7.00	1.24e-14
LTR57_Xq25	2391	7	7.00	1.24e-14	7	7	7	7	7.00	1.24e-14
MER4_Xp22.11a	4266	7	7.00	1.16e-14	110	7	7	9	7.58	1.19e-14
ERVLE_2p23.3a	758	7	7.00	1.16e-14	19	7	7	8	7.83	1.16e-14
HERVKC4_19p13.2	4986	7	7.00	1.13e-14	157	7	11	15	14.28	1.2e-14
HERVIP10F_9p21.2b	4162	7	7.00	1.1e-14	23	7	10	15	13.50	1.1e-14
HERVH_6q14.1a	8421	7	6.00	1.09e-14	516203	3	165	676	680.28	5.2e-05
MER41_Xq22.3	1913	7	7.00	9.42e-15	9	7	7	7	7.00	9.42e-15
HUERSP3B_7p13	3563	7	7.00	9.38e-15	19	7	9	9	9.00	9.38e-15
HML3_17p13.1	6385	7	6.00	8.69e-15	291	6	16	16	16.14	1.71e-10
MER4_3q29c	1568	7	7.00	8.56e-15	59	7	7	10	10.00	8.56e-15
LTR23_4p16.3b	1828	7	7.00	8.33e-15	95	7	7	8	9.33	8.33e-15
ERV316A3_8q13.1b	3623	7	7.00	6.89e-15	7	7	7	7	7.00	6.89e-15
HARLEQUIN_7q36.1	1464	7	7.00	6.36e-15	8	7	7	7	7.00	6.36e-15
ERVLB4_13q14.11a	4091	7	7.00	6e-15	22	7	7	7	7.75	6e-15
HERVH_2q14.1a	5958	7	7.00	5.95e-15	67083	4	28	65	73.52	5.08e-06
HERVH_13q21.2a	5982	7	7.00	5.84e-15	84216	6	51	158	159.62	2.43e-06
HERVH_15q26.1b	1994	7	7.00	5.55e-15	184204	6	265	863	811.58	6.46e-05
HERVI_7p15.3	2952	7	7.00	5.14e-15	49	5	8	9	8.50	7.18e-13
HUERSP1_15q21.1a	6735	7	7.00	5.14e-15	21	3	9	9	9.33	5.14e-15
HERVH_7q31.31d	5914	7	7.00	4.15e-15	649384	7	340	1705	1714.12	0.000385
ERVLE_12p13.2b	1332	7	7.00	1.22e-15	14	7	9	9	9.25	1.27e-15
HERVH_2q22.1a	4278	7	7.00	5.57e-16	182018	5	23	96	113.04	8.1e-06
ERV316A3_8p23.1c	1954	7	7.00	4.67e-16	8	7	7	7	7.00	4.67e-16
HERVH_11q24.2b	5977	7	7.00	4.14e-16	66017	5	29	62	70.61	3.3e-06
HERVH_Xp22.2a	5673	7	5.00	9.19e-17	238317	4	131	402	394.74	1.78e-05
HERVH_20p12.1d	5808	7	7.00	2.8e-17	110756	7	33	86	89.84	7.07e-06
HERVH_9q21.33e	2224	7	7.00	1.65e-17	154062	4	43	152	150.04	1.77e-05
HERVH_2p13.3d	7832	7	7.00	6.73e-18	234897	4	90	327	346.65	1.92e-05
HERVH_Yp11.2d	5679	7	6.00	2.83e-18	88297	6	21	67	67.83	3.9e-06
HERVH_3q22.1a	5873	7	7.00	2.77e-18	89919	7	35	84	78.52	3.17e-06
HERVH_Xp21.2b	5641	7	7.00	1.98e-18	165515	5	320	508	528.77	2.03e-06
HERVH_2p11.2a	3754	7	7.00	1.5e-18	112349	4	160	293	302.75	1.3e-05
HERVH_Xp22.33	7020	7	7.00	1.45e-18	441275	4	184	935	930.56	0.000231
HERVH_1p31.3c	4828	7	6.00	1.31e-18	535512	6	654	1875	1860.29	0.000156
HERVH_1p32.3c	5681	7	5.00	8.58e-19	135503	5	42	111	115.05	3.07e-06
HERVH_3q21.3d	5583	7	7.00	5.49e-19	400219	5	628	1210	1185.87	5.92e-05
HERVH_8q21.3c	4404	7	7.00	2.98e-19	282589	4	191	501	496.27	1.95e-05
HERVH_6p22.3b	5663	7	7.00	2.1e-19	311068	7	113	410	396.39	4.04e-05
HERVH_Xq21.31d	5712	7	7.00	1.12e-19	293415	7	146	392	394.92	4.91e-05
HERVH_7p15.2	5610	7	7.00	5.3e-20	455332	5	67	820	859.70	0.00011
HERVH_11q25b	5918	7	7.00	4.19e-20	153702	7	68	344	311.33	5.67e-06
HERVH_11q14.1c	5052	7	7.00	4.12e-20	105769	7	264	478	468.65	1.77e-05
HERVH_14q21.2c	5663	7	6.00	1.2e-20	227795	5	41	236	229.77	2.23e-05
HERVH_7q31.31a	5657	7	7.00	5.06e-21	109487	7	40	192	189.89	3.13e-05
HERVH_Xp21.2a	5702	7	7.00	3.36e-23	131091	6	48	92	103.82	5.97e-06
HERVH_3q24e	5601	7	7.00	1.88e-23	108645	6	62	243	239.35	1.75e-05
HERVH_6q24.2	5684	7	7.00	6.34e-25	182796	6	116	256	258.35	5.83e-06
HERVH_4q34.3a	6223	7	7.00	2.18e-26	63751	7	29	53	51.38	6.3e-07
HERVH_6q14.1c	4986	7	7.00	8.91e-36	213457	6	86	307	301.23	3.92e-05
PRIMAX_22q11.21	7931	6	6.00	6.79e-05	135	6	6	8	7.17	6.79e-05
ERVLB4_9q33.1a	4093	6	6.00	6.79e-05	13	6	6	6	6.00	6.79e-05
LTR25_Yq11.221a	5085	6	6.00	5.69e-05	33	6	7	7	7.00	5.69e-05
HERVL66_19p13.11c	1500	6	6.00	2.85e-06	9	5	7	7	7.00	2.85e-06
MER41_8p23.1	2851	6	6.00	2.01e-06	72	6	6	6	6.83	2.01e-06
HARLEQUIN_5p14.2	6402	6	6.00	1.45e-06	114	3	6	6	6.00	1.44e-06
HML3_8q13.2	6950	6	5.00	1.41e-06	156	4	4	4	4.00	1.41e-06
HERV30_11q14.2	5509	6	6.00	1.41e-06	10	3	5	5	5.00	1.41e-06
HERVH_3q21.3a	1360	6	6.00	9.93e-07	236	4	6	6	6.01	9.93e-07
ERVLE_13q13.1a	1489	6	6.00	8.62e-07	6	6	6	6	6.00	8.62e-07
MER61_13q31.1d	4870	6	6.00	8.32e-07	20	6	6	6	6.00	8.32e-07
HERVP71A_12p13.33b	1636	6	5.00	7e-07	7	5	7	7	7.00	7e-07
HML3_10q22.1	7493	6	6.00	6.98e-07	140	5	6	9	9.08	6.98e-07
ERVLB4_10q21.3e	3182	6	6.00	5.89e-07	6	6	6	6	6.00	5.89e-07
ERVLE_1p31.1h	1590	6	6.00	4.12e-07	6	6	6	6	6.00	4.12e-07
HML1_9q31.1	4425	6	6.00	2.43e-07	33	6	6	6	6.00	2.43e-07
HERVE_2p14b	2771	6	6.00	1.71e-07	9	5	5	6	5.50	1.71e-07
HML2_6p22.1	10368	6	6.00	1.41e-07	2741	5	7	9	8.93	2.16e-06
MER101_16p11.2b	1101	6	5.00	1.25e-07	1389	1	25	52	49.59	4.61e-06
ERVLB4_4p15.2a	5246	6	6.00	1.2e-07	76	6	8	15	15.62	1.2e-07
HML3_10q26.3	6981	6	6.00	1.2e-07	263	2	6	7	6.28	2.48e-07
LTR23_14q24.2	2145	6	6.00	1.2e-07	11	6	6	6	6.00	1.2e-07
MER101_6q22.32a	1341	6	6.00	8.5e-08	7	6	6	7	6.33	8.5e-08
ERVLE_15q24.3d	2207	6	6.00	8.48e-08	24	6	6	6	6.00	8.48e-08
HERV3_1p34.3	4650	6	6.00	8.14e-08	38	1	5	5	5.00	8.43e-08
ERVLE_7p21.3b	3509	6	6.00	3.54e-08	19	6	6	6	6.50	3.54e-08
HERVL_12q12b	4803	6	6.00	3.5e-08	55	6	6	8	7.17	3.5e-08
ERVLE_4q34.3f	2929	6	6.00	3.12e-08	6	6	6	6	6.00	3.12e-08
HUERSP3_3q26.32	9914	6	6.00	2.94e-08	8	6	6	6	6.00	2.94e-08
